sample_uid	sample_name	fastq_fwd_file_name	fastq_fwd_sha256_file_hash	fastq_rev_file_name	fastq_rev_sha256_file_hash	data_set_uid	data_set_name	raw_contigs	post_qc_absolute_seqs	post_qc_unique_seqs	post_taxa_id_absolute_symbiodiniaceae_seqs	post_taxa_id_unique_symbiodiniaceae_seqs	size_screening_violation_absolute	size_screening_violation_unique	post_taxa_id_absolute_non_symbiodiniaceae_seqs	post_taxa_id_unique_non_symbiodiniaceae_seqs	post_med_absolute	post_med_unique	noName Clade A	noName Clade B	noName Clade C	noName Clade D	noName Clade E	noName Clade F	noName Clade G	noName Clade H	noName Clade I	sample_type	host_phylum	host_class	host_order	host_family	host_genus	host_species	collection_latitude	collection_longitude	collection_date	collection_depth	reef
150777	RRAP_ECT01_2021_Ahya_SYKE_142	RRAP_ECT01_2021_Ahya_SYKE_142_R1.fastq.gz	32ead769a774e0c66b0196c6aaf3d73f27a37e9d41d5eee0a553e6525e95372e	RRAP_ECT01_2021_Ahya_SYKE_142_R2.fastq.gz	56fcd7ee2341abd2d22b5532c6e59031fd728c9034a1a104fecb24a2669e81d2	713	20220607_laffy	41469	32227	1207	31921	1185	306	22	0	0	29443	18	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.44501046	152.0248745	20210126	1.5	Sykes
150406	RRAP_ECT01_2021_Ahya_KELS_203	RRAP_ECT01_2021_Ahya_KELS_203_R1.fastq.gz	8c1677d300b109a74582b125dfaace51d773b596901fb42a26eb869283a6f283	RRAP_ECT01_2021_Ahya_KELS_203_R2.fastq.gz	28f7f4ed31c3cc391efd0e061cbad4010663e82b02a716ef1bf1e6755df51eca	713	20220607_laffy	20018	15527	568	15397	557	130	11	0	0	14819	21	0	0	210	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.42403044	146.9850827	20210411	3.4	Kelso
150667	RRAP_ECT01_2021_Ahya_OCDA_343	RRAP_ECT01_2021_Ahya_OCDA_343_R1.fastq.gz	6cdfc08154e372cf5faf8f5f6959fa70087e40efd5e5d1dd3d73cba738b8f90d	RRAP_ECT01_2021_Ahya_OCDA_343_R2.fastq.gz	1aa74e746aed6611eb9e68a1eac2e26b9ca8367197652bf65c6e74afac490d16	713	20220607_laffy	9108	6516	269	6378	259	138	10	0	0	6065	22	0	0	156	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.82543249	147.6266186	20210421	1	Davies
150766	RRAP_ECT01_2021_Ahya_SYKE_126	RRAP_ECT01_2021_Ahya_SYKE_126_R1.fastq.gz	3722430a5b6813aaf4867e5805212f9d44e64c4025787f4ee0923e3a2ca783c4	RRAP_ECT01_2021_Ahya_SYKE_126_R2.fastq.gz	ce5bbf856c78c56ff15c7815f4430975a138652576f3012ca9c2bd85aec439b1	713	20220607_laffy	20785	14888	681	14532	658	356	23	0	0	13304	19	0	0	93	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.45545809	152.0317526	20210126	4.9	Sykes
150251	RRAP_ECT01_2021_Ahya_21-550_27	RRAP_ECT01_2021_Ahya_21-550_27_R1.fastq.gz	fcd5d3837815bb7bc27140036b90fc7ccf23fb0226f455ab5cda74d238535130	RRAP_ECT01_2021_Ahya_21-550_27_R2.fastq.gz	fbe0e0ad2067c5a479ee07d5b0880c5f8d897c90348ba3a12aaa19f21e2daa1e	713	20220607_laffy	10524	7780	332	7582	318	198	14	0	0	7084	23	0	0	224	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.96296794	152.3072757	20210119	4.1	21-550
150572	RRAP_ECT01_2021_Ahya_NDIR_80	RRAP_ECT01_2021_Ahya_NDIR_80_R1.fastq.gz	cd2704483a965bff3f6fb055881931e4deab6a74301d0f75f1831aa72636a3fe	RRAP_ECT01_2021_Ahya_NDIR_80_R2.fastq.gz	8cad2bde67411e229a169062a1a3c3ff0a4b6d6c9d356ecba58dc993dc78fbd0	713	20220607_laffy	22412	17638	617	17311	595	327	22	0	0	16408	18	0	0	459	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.74217537	145.5116169	20210323	0.8	North Direction Island Reef
150586	RRAP_ECT01_2021_Ahya_NDIR_94	RRAP_ECT01_2021_Ahya_NDIR_94_R1.fastq.gz	c7f66652e1715eb68ce4ea6266b8a0a97be2110d4d6939e37019a25223ee5775	RRAP_ECT01_2021_Ahya_NDIR_94_R2.fastq.gz	ab120edf2d7c2ef3d69736aac16568ba77c1c2c12eb372e7140320a0d4a7e84c	713	20220607_laffy	15787	10517	483	9397	426	1120	57	0	0	8740	19	0	0	119	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.74222608	145.5113428	20210323	1.3	North Direction Island Reef
150368	RRAP_ECT01_2021_Ahya_HICK_28	RRAP_ECT01_2021_Ahya_HICK_28_R1.fastq.gz	eb6281a31c955ffa3e0bff2ccfd77070bd99c01a46f419e1df3bf9c86d7a2130	RRAP_ECT01_2021_Ahya_HICK_28_R2.fastq.gz	a993e865cd548728732ec85760aa1e46360511c22a3c4e406663c7b97feff3d4	713	20220607_laffy	30151	23085	774	22552	746	533	28	0	0	20767	22	0	0	421	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.47464027	145.5032676	20210320	4.6	Hicks Reef
150591	RRAP_ECT01_2021_Ahya_NONA_102	RRAP_ECT01_2021_Ahya_NONA_102_R1.fastq.gz	8df41bca7c197529938030dfc95d88c3928114c7db36963608a9901ede3d6372	RRAP_ECT01_2021_Ahya_NONA_102_R2.fastq.gz	12c0a2e8c2fcb377d6231878e2308e2d60976e83daa24317f37ff50896f323c6	713	20220607_laffy	10526	7446	333	7244	321	202	12	0	0	6741	20	0	0	232	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.65098512	145.6384826	20210325	2.6	No Name reef
150636	RRAP_ECT01_2021_Ahya_OCCH_313	RRAP_ECT01_2021_Ahya_OCCH_313_R1.fastq.gz	27d87513bddd5313e1a5e80044f30ea94bf542352026db8c4ac45f4b9bfee71e	RRAP_ECT01_2021_Ahya_OCCH_313_R2.fastq.gz	95a6d93d73a46ffdf8d556a9df68f92b2e45242054bbca16efe2ffd4866e21c7	713	20220607_laffy	21210	16158	665	15840	644	318	21	0	0	15011	23	0	0	78	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.67008221	147.7066505	20210420	1.4	Chicken
150764	RRAP_ECT01_2021_Ahya_SYKE_124	RRAP_ECT01_2021_Ahya_SYKE_124_R1.fastq.gz	fae4ad37f7c3a7e8f7514428a8889b741fed390a8fe793ebf8e3d0f97707af0b	RRAP_ECT01_2021_Ahya_SYKE_124_R2.fastq.gz	434a71b09a1181ee9e8b7b308e051ba7334f6882eb80c30249b0572bd3f3e4ea	713	20220607_laffy	10104	7080	307	7026	302	54	5	0	0	6565	22	0	0	98	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.45547024	152.0317458	20210126	4.7	Sykes
150304	RRAP_ECT01_2021_Ahya_ECAY_40	RRAP_ECT01_2021_Ahya_ECAY_40_R1.fastq.gz	af5ebdd3da4e0c39ef182dfaef6b4937a2d077e53d7682bafdd5ff62388f4956	RRAP_ECT01_2021_Ahya_ECAY_40_R2.fastq.gz	d1796abb81f945f1e014364823334b95dc6dcc349b04bb8d318d0cdabd94fedf	713	20220607_laffy	65756	52629	1478	51763	1438	855	38	11	2	48473	22	0	0	930	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.47309214	152.5610289	20210121	~<2	East Cay
150675	RRAP_ECT01_2021_Ahya_OCDA_351	RRAP_ECT01_2021_Ahya_OCDA_351_R1.fastq.gz	bae5e05d3cb974a59901ddf5460cc4f728970960f9f357971ecc84f0e440eb70	RRAP_ECT01_2021_Ahya_OCDA_351_R2.fastq.gz	df99da7d84c4c909d792c7248ac05617fbbf41cbff250e25bda252825e75ef3e	713	20220607_laffy	17595	13514	488	13335	475	179	13	0	0	12654	26	0	0	207	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.82554523	147.626808	20210421	1	Davies
150747	RRAP_ECT01_2021_Ahya_STCR_254	RRAP_ECT01_2021_Ahya_STCR_254_R1.fastq.gz	f6cd8e688bc22057b9527cab853d21104516d9c4e813ba2e4cb80c7376b3e2ac	RRAP_ECT01_2021_Ahya_STCR_254_R2.fastq.gz	dece2e78e45a826b77f3da1045f701740cce3e5f2e4615a852da74831367b884	713	20220607_laffy	7757	5482	268	5396	262	86	6	0	0	5117	25	0	0	221	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.07786198	145.8384317	20210415	0.9	St Crispin
150643	RRAP_ECT01_2021_Ahya_OCCH_319	RRAP_ECT01_2021_Ahya_OCCH_319_R1.fastq.gz	d733dffc61ec6af09f322f3808749e39c5f4c3a6ee0c62d0ca6861399b8c8105	RRAP_ECT01_2021_Ahya_OCCH_319_R2.fastq.gz	6c7992c2b9764e74905c0e21f7c093bffba4ab805444582f5390aaa7f25b77a2	713	20220607_laffy	20752	15447	608	15360	600	87	8	0	0	14398	21	0	0	256	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.6705081	147.7063129	20210420	0.9	Chicken
150411	RRAP_ECT01_2021_Ahya_KELS_207_B	RRAP_ECT01_2021_Ahya_KELS_207_B_R1.fastq.gz	75979a3a32f3d93076f0668f71b2f397c542b9a5854b0f87b2cf46ad136aa927	RRAP_ECT01_2021_Ahya_KELS_207_B_R2.fastq.gz	b0ac4832d74e298b968817523b4df323ce215b617b2280902fbbe52e97471b42	713	20220607_laffy	31659	24543	821	24285	806	258	15	0	0	22775	27	12	0	310	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.42887376	146.9844364	20210411	2.4	Kelso
150427	RRAP_ECT01_2021_Ahya_MACK_269	RRAP_ECT01_2021_Ahya_MACK_269_R1.fastq.gz	1b4a304eafaff6bac6f4460c9eca57cfcbd1b5dd092f2b3d35ab7fa80e028556	RRAP_ECT01_2021_Ahya_MACK_269_R2.fastq.gz	aa2db13bff859909b1c49ca8bfb681159bad483281a51f009e6377ed06028890	713	20220607_laffy	118147	95996	2466	92893	2298	3103	168	0	0	86833	20	0	0	976	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.03837106	145.6515141	20210416	2	Mackay Reef
150360	RRAP_ECT01_2021_Ahya_HICK_20	RRAP_ECT01_2021_Ahya_HICK_20_R1.fastq.gz	59fbb292b3a9735db89c2addd5365f41fdaf3022ad366d4435bb84e8336d6454	RRAP_ECT01_2021_Ahya_HICK_20_R2.fastq.gz	819680637600850840baccf2e80d89400e65f718fc3cb14ea7a281b590e93d09	713	20220607_laffy	21347	16260	577	16202	572	58	5	0	0	15309	22	0	0	656	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.47423476	145.5037072	20210319	3.1	Hicks Reef
150396	RRAP_ECT01_2021_Ahya_KELS_193	RRAP_ECT01_2021_Ahya_KELS_193_R1.fastq.gz	f5e0819a5149d5901206c912507415f7c85f832cb86b39a3980d94fdc681f4b8	RRAP_ECT01_2021_Ahya_KELS_193_R2.fastq.gz	cf1bab3f148e6118933c70c48ed7d20ab9a688b7c18e3496f97f894a8d298487	713	20220607_laffy	37893	29584	874	28900	836	684	38	0	0	27497	22	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.42335561	146.9844396	20210411	2.1	Kelso
150394	RRAP_ECT01_2021_Ahya_KELS_191	RRAP_ECT01_2021_Ahya_KELS_191_R1.fastq.gz	de0ee1ae168abbba6d9cd58e51e149567acb1c9d7fdc35738d5acf589af02739	RRAP_ECT01_2021_Ahya_KELS_191_R2.fastq.gz	151c5f9aa8f988afe92604da457c6b265cb74056902806129d904519e4a592e7	713	20220607_laffy	12399	8475	403	8363	390	112	13	0	0	7790	25	10	0	40	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.42347011	146.9845572	20210411	2.1	Kelso
150722	RRAP_ECT01_2021_Ahya_STCR_167	RRAP_ECT01_2021_Ahya_STCR_167_R1.fastq.gz	33a36ac4910e7bf4fbada9f2227d76439794a41790581f92802e3a9420e9630a	RRAP_ECT01_2021_Ahya_STCR_167_R2.fastq.gz	086fb11dd080ee7f967880fd815e66ca3e57ee4dac3f3c0633f5bfd08a1bfc42	713	20220607_laffy	22390	17541	574	17484	568	54	5	3	1	16325	21	0	0	552	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.07324188	145.8429434	20210329	1	St Crispin
150683	RRAP_ECT01_2021_Ahya_OCDA_360	RRAP_ECT01_2021_Ahya_OCDA_360_R1.fastq.gz	5f5d15d973f5d9099fc9d30b367ce90b04cfb85f99b2f38084dc157295c4d28f	RRAP_ECT01_2021_Ahya_OCDA_360_R2.fastq.gz	6b679984cda6078cb8a9c2f4f45753434dd0a5e3d4a76b8729e9b620e43715e1	713	20220607_laffy	28078	21418	759	20851	727	567	32	0	0	19988	22	0	0	269	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.82544758	147.6268708	20210421	0.9	Davies
150737	RRAP_ECT01_2021_Ahya_STCR_181	RRAP_ECT01_2021_Ahya_STCR_181_R1.fastq.gz	3fd19bc5d1d87f12c6164d62ca5eee3ac82ae0e976cef85028ec37420ad8b1f0	RRAP_ECT01_2021_Ahya_STCR_181_R2.fastq.gz	f2b303087fcbe8fed4fea2ca97df77962830fd46b34ef7fb97003e92f9408821	713	20220607_laffy	17228	12642	506	12276	487	366	19	0	0	11794	21	0	0	253	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.07384898	145.8432433	20210329	1.6	St Crispin
150673	RRAP_ECT01_2021_Ahya_OCDA_349	RRAP_ECT01_2021_Ahya_OCDA_349_R1.fastq.gz	afe826ec1ceeafe836c32adcd4577b037bd9a698a07f4d45ca7dc14844eb47fa	RRAP_ECT01_2021_Ahya_OCDA_349_R2.fastq.gz	cb7cf8237fa2f04b24d207df66333e7cbb6ee3db436a4bfcc0a26c17c4d37866	713	20220607_laffy	11826	8403	371	8170	356	233	15	0	0	7745	22	0	0	158	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.82540433	147.6267076	20210421	0.9	Davies
150395	RRAP_ECT01_2021_Ahya_KELS_192	RRAP_ECT01_2021_Ahya_KELS_192_R1.fastq.gz	2c8af4ef2c52b353f7e465b8054bf38a603590d303c7fd85912eb277c4d78104	RRAP_ECT01_2021_Ahya_KELS_192_R2.fastq.gz	8d3d76123460416a549a9fec18391a557da88f085ce0d1c618a9630e22d91448	713	20220607_laffy	19234	14380	561	14153	546	227	15	0	0	13240	26	0	0	143	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.42338889	146.9844759	20210411	2.3	Kelso
150490	RRAP_ECT01_2021_Ahya_MOOR_379	RRAP_ECT01_2021_Ahya_MOOR_379_R1.fastq.gz	a1f674d98e3b5e0f58a8cd31b042c60ba89e40fb6faf223557cfd892e421c7d9	RRAP_ECT01_2021_Ahya_MOOR_379_R2.fastq.gz	8c4687c1f7b16bb20b2d18144dda04e60bcad6e12a73b1f93334b72008ee502c	713	20220607_laffy	7853	5731	272	5657	266	74	6	0	0	5298	22	0	0	260	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84569184	146.2316815	2021057	3.7	Moore reef
150786	RRAP_ECT01_2021_Ahya_SYKE_155	RRAP_ECT01_2021_Ahya_SYKE_155_R1.fastq.gz	b09331652e0770a5997a92ae47f42d9e0cd195772d097ddbfdf7078b187833a0	RRAP_ECT01_2021_Ahya_SYKE_155_R2.fastq.gz	394eb88fc9fea23ab055b13079f8e0e3544f7bd40cd322d74ff5e21bec623d76	713	20220607_laffy	21977	16118	684	15837	674	108	9	173	1	14810	20	0	0	168	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.4412894	152.0250264	20210126	1.5	Sykes
150248	RRAP_ECT01_2021_Ahya_21-550_24	RRAP_ECT01_2021_Ahya_21-550_24_R1.fastq.gz	ce448ea5259e0ef309fe921bdda729878108b7c14044ee2a95ae8ac82f2481f4	RRAP_ECT01_2021_Ahya_21-550_24_R2.fastq.gz	a18131a8afab0f366f7ed3537944254d29b7ef8496ab667ab11dd3877e9046a1	713	20220607_laffy	28818	22780	785	22282	767	498	18	0	0	21034	22	0	0	239	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-21.96295755	152.3072373	20210119	6.2	21-550
150689	RRAP_ECT01_2021_Ahya_PAPE_225	RRAP_ECT01_2021_Ahya_PAPE_225_R1.fastq.gz	c91b97ff224ea6a63cb4e58c4b9d2d4e52f4bea7e10df25a9d6b296c36d14896	RRAP_ECT01_2021_Ahya_PAPE_225_R2.fastq.gz	8db93f5b2d743a8b7872eb299c678d4ec8bd27e8147ecaa193cc006eeb6409a9	713	20220607_laffy	9700	6917	269	6320	249	597	20	0	0	6043	24	0	0	118	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.56325821	146.4944697	20210412	1.9	Pelorus East
150389	RRAP_ECT01_2021_Ahya_HICK_7B	RRAP_ECT01_2021_Ahya_HICK_7b_R1.fastq.gz	a116e5be1913f5269b9a6c59c4c99038e6a12384968f940924969ed41dbfc7fa	RRAP_ECT01_2021_Ahya_HICK_7b_R2.fastq.gz	6d9192dc4d57ffa02b23ca32cef30beb10dea1ba604ce49edd5e115a7abfaae3	713	20220607_laffy	30529	24473	719	24106	701	367	18	0	0	22328	20	0	0	831	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.42893015	145.4520797	20210319	2.8	Hicks Reef
150741	RRAP_ECT01_2021_Ahya_STCR_185	RRAP_ECT01_2021_Ahya_STCR_185_R1.fastq.gz	aa67844c04d1ccffed1b754a92b592ffd236c37e89602dd99b3be9b16c8e0f3d	RRAP_ECT01_2021_Ahya_STCR_185_R2.fastq.gz	7e1702fe17ee523535fa4644418b7e228e338f0c314918ae2ca6f83ead8bc606	713	20220607_laffy	11375	8481	357	8437	351	44	6	0	0	7982	21	0	0	186	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.07385091	145.843494	20210329	1	St Crispin
150510	RRAP_ECT01_2021_Ahya_MOOR_398	RRAP_ECT01_2021_Ahya_MOOR_398_R1.fastq.gz	c94a9efff8f74b9f841b4cfd7a58ad841f13c08dc6663bda354638e1324b4415	RRAP_ECT01_2021_Ahya_MOOR_398_R2.fastq.gz	e6c3ae979f929be0cefc3d58e3e7c60baf4f9ebd58eb4671c14fa6350c7fe98c	713	20220607_laffy	10422	7460	335	7288	320	172	15	0	0	6755	23	0	0	255	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84591463	146.2317948	2021057	3.4	Moore reef
150679	RRAP_ECT01_2021_Ahya_OCDA_356	RRAP_ECT01_2021_Ahya_OCDA_356_R1.fastq.gz	872eb6f50212b46060048da4c62d4737800112e91c02d26b32749d97b54b6e85	RRAP_ECT01_2021_Ahya_OCDA_356_R2.fastq.gz	5253c6eaf9d5319435e31dd34d9eb8c5792220cba4fa94d3a08fa72e0428c61f	713	20220607_laffy	26064	19647	777	19556	768	91	9	0	0	18501	24	0	0	218	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.82546484	147.6268599	20210421	1	Davies
150384	RRAP_ECT01_2021_Ahya_HICK_42	RRAP_ECT01_2021_Ahya_HICK_42_R1.fastq.gz	df87e67c60e9f1c4cb2cecc99df49ef2fd5cbd75bd5d8ab3a1fad92078831728	RRAP_ECT01_2021_Ahya_HICK_42_R2.fastq.gz	24cc3c5fbc569fb8d8b68d3c322e5dd0672258704595dadb602fa1dd33d7f860	713	20220607_laffy	28304	22055	762	21952	754	103	8	0	0	21079	22	0	0	604	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.47512022	145.5023274	20210320	1.8	Hicks Reef
150283	RRAP_ECT01_2021_Ahya_CBLM_112	RRAP_ECT01_2021_Ahya_CBLM_112_R1.fastq.gz	08c2c363230455e318f54bcd52a49df4f15ff5977519812e903fad76ede419de	RRAP_ECT01_2021_Ahya_CBLM_112_R2.fastq.gz	1873ca712f7465d69696eb48deca007773634b3cc3c24e1469bc9f69655a7444	713	20220607_laffy	22406	16402	670	16274	658	128	12	0	0	15239	22	0	0	100	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-23.90711091	152.3869516	20210125	1.2	Lady Musgrave
150340	RRAP_ECT01_2021_Ahya_FITZ_366	RRAP_ECT01_2021_Ahya_FITZ_366_R1.fastq.gz	792179553f3ed2810e67234488f44ce1ffa6d162bddf835b384dcf53a8a76b0b	RRAP_ECT01_2021_Ahya_FITZ_366_R2.fastq.gz	913cfec717e373dd61f63c9826651b43976db8cd091ebc8657f93964a043a8dc	713	20220607_laffy	25767	18779	821	17413	754	1366	67	0	0	16033	21	0	0	87	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.94067632	145.9946248	2021056	3.5	Fitzroy
150515	RRAP_ECT01_2021_Ahya_MOOR_403	RRAP_ECT01_2021_Ahya_MOOR_403_R1.fastq.gz	12363d48af43a677ff64a3670ec9e08e795cd712f8927f770c855e1005d06ff4	RRAP_ECT01_2021_Ahya_MOOR_403_R2.fastq.gz	2504bae0e8ad67adc12cc2df0883e6cf18d086ab53cb5307b22d7b9087acdf66	713	20220607_laffy	25309	18548	773	18420	763	128	10	0	0	17036	23	0	0	386	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.84584288	146.2320987	2021057	3.9	Moore reef
150422	RRAP_ECT01_2021_Ahya_KELS_218	RRAP_ECT01_2021_Ahya_KELS_218_R1.fastq.gz	b0d05664d460e83cb4b9b893c4efb7224577ac3bcc2f7e21a43c3595c7579bcc	RRAP_ECT01_2021_Ahya_KELS_218_R2.fastq.gz	1be2a02796b1cfc14294f77478c020857a0900021316957d1678f81e0d9be24c	713	20220607_laffy	58999	47424	1294	46584	1254	840	40	0	0	44003	23	0	0	1014	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.42444576	146.9853548	20210411	1.8	Kelso
150365	RRAP_ECT01_2021_Ahya_HICK_25	RRAP_ECT01_2021_Ahya_HICK_25_R1.fastq.gz	bf766fd194ac72195b452f574698b1d4d9ddd3937723144fb45d088f9bf04866	RRAP_ECT01_2021_Ahya_HICK_25_R2.fastq.gz	0bfd866a8e03ecd2acba5419758821035441a780c86c2118f2c84c4f6f6e74e1	713	20220607_laffy	28563	22318	683	22278	679	40	4	0	0	21106	23	0	0	516	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.47448001	145.5033776	20210320	3.2	Hicks Reef
150379	RRAP_ECT01_2021_Ahya_HICK_38b	RRAP_ECT01_2021_Ahya_HICK_38b_R1.fastq.gz	e5613ae6fbbe5d530789b099e3e4dd3e1551c42367864954347f9f04bf9a322d	RRAP_ECT01_2021_Ahya_HICK_38b_R2.fastq.gz	e14aebe2b6dba39d6773d013a7763f4e5dc7c5b1caa98b934e96abb1f308aeeb	713	20220607_laffy	43486	33746	1161	33469	1144	277	17	0	0	31249	22	0	0	347	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.47507236	145.5024813	20210320	3.9	Hicks Reef
150753	RRAP_ECT01_2021_Ahya_STCR_260	RRAP_ECT01_2021_Ahya_STCR_260_R1.fastq.gz	46aa49a6c59b18885156863c7f046a05ba1b4d4f94a02347c348eb87f11e473a	RRAP_ECT01_2021_Ahya_STCR_260_R2.fastq.gz	acd71c7f6e20972117f56197c4fe14928b90196a3f6eed7bcff95ac03566dca1	713	20220607_laffy	22032	16862	589	16728	581	134	8	0	0	15677	21	0	0	438	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.07293317	145.8435142	20210415	1.2	St Crispin
150419	RRAP_ECT01_2021_Ahya_KELS_215	RRAP_ECT01_2021_Ahya_KELS_215_R1.fastq.gz	7c65601cd02a38689d7992a757b42ca68a4320181ca33c8d4a005b3b2906b83c	RRAP_ECT01_2021_Ahya_KELS_215_R2.fastq.gz	b64d289e6c093d95fb7e321355e7e1a7ce2f863bc669a82ea1d8c0f25303d4fe	713	20220607_laffy	18853	14327	549	14116	538	211	11	0	0	13268	24	0	0	304	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-18.42418693	146.9854149	20210411	2	Kelso
150485	RRAP_ECT01_2021_Ahya_MART_160	RRAP_ECT01_2021_Ahya_MART_160_R1.fastq.gz	7f855900305df3f6140b912a673ab5eac80b4de5a0965453b6a049a9f8b2b231	RRAP_ECT01_2021_Ahya_MART_160_R2.fastq.gz	893e7164562558bf3e1a381413f99b72974600e14f578438284b7a6176063dcc	713	20220607_laffy	18618	13535	606	12941	576	594	30	0	0	11932	19	0	0	0	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-14.77965991	145.359936	20210327	1.4	Martin Reef
150441	RRAP_ECT01_2021_Ahya_MACK_283	RRAP_ECT01_2021_Ahya_MACK_283_R1.fastq.gz	4efa55fddede5c435d3345750c5467f720547b392541c9719ec57f3068efd97d	RRAP_ECT01_2021_Ahya_MACK_283_R2.fastq.gz	7f8a06636fbb86666c879bc1dcfdce52dd844e42a236e2885ff0432f33491f9c	713	20220607_laffy	10362	7136	319	6917	305	219	14	0	0	6415	23	0	0	377	0	0	0	0	0	0	coral_field	Cnidaria	Anthozoa	Scleractinia	Acroporidae	Acropora	hyacnthus	-16.03826746	145.6520017	20210416	1.7	Mackay Reef
