"Site.name","Genotype","C50b/C50p-C3-C50f-C3bm-C3dt","C3k-C50a-C3-C3ba-C50q-C50f-C3dq-C3a","C3k/C50a/C50c-C3-C3ba-C50q-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k-C3wy-C50a-C3wu-C3ba-C50q","C3k/C3bo-C3ba-C50a-C50q-C50b","C3k/C50b-C3ba-C50a-C50q-C3-C3bh","C3k-C50a-C3wy-C50b-C3ba-C3wu","C3k/C50b-C50a-C3ba-C50q-C3-C50f","C3k/C50a/C1-C3-C3ba-C3dq-C50q-C3a","A1-A1gr-A1gd","A1-A1gr-A1gd-A1mm-A1bf","dominant_type","all_typeprofs","SampleYear","Site.name_geno_year","C3k","C50b","A1","C50c","C50a","A1gr","C3bo","C50p","C3ba","C3","C3dq","C3wy","A1gd","C50q","C3a","C3wu","C3bp","C50f","C3bm","C1","C3bh","C3cz","C50bj","C3wv","C3b","C50u","C50aj","C3bd","C3ah","298_C","C3ad","C21","C50v","40872_C","48186_C","C3ss","C3jv","40786_C","C3su","37134_C","C50aq","37138_C","21216_C","C50ax","C3st","21223_C","21173_C","1079331_C","TotalAbundance","Sitecode","OTU_PC1","OTU_PC2","OTU_PC3","OTU_PC4","OTU_PC5","OTU_PC6"
"Chicken",310,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Chicken_310_2021",8209,549,13,457,1615,0,0,132,1297,466,221,0,0,572,144,0,0,427,0,0,131,117,0,0,0,0,119,243,98,0,0,0,0,0,83,118,230,0,100,104,0,0,0,0,121,0,0,163,15729,"OCCH",-1.87062980718898,0.719101799871566,0.736550881338652,0.537533009490688,0.674027320167981,-0.678392422527695
"Kelso",189,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Kelso_189_2021",8467,511,27,495,1220,20,120,0,1729,194,180,0,3,973,102,0,0,217,0,0,192,195,163,0,0,0,158,279,0,0,0,0,0,0,0,0,130,0,0,0,0,0,95,0,136,0,123,0,15729,"KELS",-2.05910537235408,0.207933053761749,0.45509181860953,1.85134152967346,-0.368858842632506,0.873013108700805
"Moore",396,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_396_2021",8569,494,0,668,1151,0,0,0,1496,324,272,0,0,821,142,0,0,299,0,0,0,227,90,0,0,0,177,322,111,0,0,0,0,132,0,0,163,0,0,71,0,0,115,0,86,0,0,0,15730,"MOOR",-2.57147418503083,0.269637709403883,0.525022010915778,1.33848101304289,0.632792011181461,1.6382411323599
"No Name",118,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","No Name_118_2021",8229,406,0,144,1833,0,0,0,1219,993,322,0,0,727,185,0,0,383,0,0,80,0,75,0,0,0,128,283,0,0,0,0,0,0,0,128,114,0,0,119,0,85,0,0,70,92,0,111,15726,"NONA",-1.14521985337863,0.509668003954936,0.205750078195256,0.16774054677727,1.13230877298562,0.715836326007697
"Martin",150,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_150_2021",2457,899,0,5083,3674,0,0,0,1157,477,121,0,0,619,0,0,0,457,0,0,0,0,212,0,0,199,140,0,0,0,148,0,0,0,86,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,"MART",3.90691118754154,-2.87688199962292,1.61826543930326,0.516016846756956,-0.0904518583684002,-0.614623095463931
"Sykes",134,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Sykes_134_2021",2421,8018,0,620,721,0,0,157,834,897,111,0,0,431,0,0,0,597,466,0,240,0,0,0,0,0,0,0,0,0,0,0,127,0,0,0,0,0,0,0,90,0,0,0,0,0,0,0,15730,"SYKE",5.20235395871726,4.1891743195311,-1.61316774868006,0.193627012761921,0.274137212534813,-0.23957028094835
"Pelorus",230,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_230_2021",1771,249,0,5476,4418,0,0,0,721,634,113,0,0,619,0,0,0,498,0,0,0,0,188,0,253,240,140,0,0,0,226,0,0,0,86,0,0,0,0,0,0,0,0,95,0,0,0,0,15727,"PAPE",5.43630423315452,-4.30968217762461,2.71990710353088,0.579849752165999,0.447461709527357,-0.680232371973314
"Mackay",272,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_272_2021",4763,555,0,2118,3173,0,0,0,1896,463,191,0,0,707,124,0,0,408,0,0,148,139,120,0,143,74,117,158,0,0,81,0,0,0,145,0,0,115,0,0,0,0,89,0,0,0,0,0,15727,"MACK",1.62373664565413,-1.96631905995222,0.70621658759514,1.40193281647867,0.234661589381754,0.413781185160658
"Sykes",130,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Sykes_130_2021",1340,10310,0,149,422,0,0,256,449,1113,0,265,0,234,0,85,0,242,132,0,176,0,0,0,0,0,0,0,0,0,0,281,157,0,0,0,0,0,0,0,118,0,0,0,0,0,0,0,15729,"SYKE",5.7149110551146,6.02394293631661,-1.04560922414208,-0.687383504116477,0.478761042210527,0.0225632932721201
"St Crispin",260,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","St Crispin_260_2021",9026,611,0,498,1316,0,0,98,452,759,235,0,0,684,138,0,0,319,0,0,0,116,264,0,0,0,81,195,94,0,0,0,0,0,0,232,171,0,0,234,0,68,0,0,0,0,0,137,15728,"STCR",-1.64083216552926,0.793115950918722,1.04522164289577,-0.598720562667446,0.8248854655096,-0.652402446651404
"Chicken",312,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Chicken_312_2021",8436,565,0,356,1563,0,343,0,1014,426,235,0,0,674,152,0,0,293,0,0,104,178,82,0,0,0,112,249,87,0,0,0,0,0,0,110,191,194,82,79,0,0,0,0,126,74,0,0,15725,"OCCH",-2.42503674772321,0.800360968971508,0.935587711851708,0.866609651473049,0.486263804064356,0.273334439554694
"Kelso",190,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Kelso_190_2021",9515,573,5,192,1316,0,73,0,975,312,126,0,0,541,167,0,0,226,0,0,76,169,0,0,0,0,0,213,124,0,0,0,0,0,0,132,313,188,125,77,0,72,0,0,131,87,0,0,15728,"KELS",-3.20336768450486,1.45573716715246,1.48512008279081,0.410661839330556,0.531266627068938,-0.662940692928884
"Moore",399,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_399_2021",7205,563,121,306,1042,11,563,250,1440,372,391,0,15,1119,248,0,0,289,0,0,226,162,192,0,0,0,230,305,79,0,0,0,0,143,0,0,78,0,0,0,0,0,162,0,79,0,138,0,15729,"MOOR",-2.34306332299718,0.0491839534389092,-0.472631836885074,2.15523003810691,-0.0749337230942389,2.74088376045101
"No Name",120,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","No Name_120_2021",9457,676,0,73,788,0,0,0,1640,270,345,0,0,878,173,0,0,210,0,0,73,97,0,0,0,0,217,252,300,0,0,0,0,0,0,0,119,0,0,161,0,0,0,0,0,0,0,0,15729,"NONA",-2.55145837363926,0.148775106159511,-0.590609153233331,-0.324580313579648,-0.506989315438578,-1.42995231220611
"No Name",108,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","No Name_108_2021",8819,612,0,277,1702,0,0,95,689,981,188,0,0,572,113,0,0,298,0,0,0,0,135,0,147,0,0,261,0,0,0,0,0,0,0,202,163,0,0,234,0,114,0,0,0,0,0,128,15730,"NONA",-0.720837488357038,0.873137248886057,1.28731853996517,-0.644513568604292,0.972045233080131,-0.817380859282524
"Martin",151,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_151_2021",4225,363,0,3123,2962,0,0,0,1279,642,161,0,0,908,126,0,0,423,0,0,0,0,233,0,221,177,142,122,105,0,116,0,0,0,93,0,89,0,0,72,0,0,0,146,0,0,0,0,15728,"MART",2.81152480953238,-3.51955615273793,1.68581488172375,0.4010459464013,0.39898286801351,-1.35049971970331
"Sykes",135,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Sykes_135_2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"Pelorus",231,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_231_2021",3524,693,0,3623,3600,0,0,173,1297,629,173,0,0,563,80,0,0,509,0,0,149,0,124,0,216,0,114,112,0,0,81,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,15732,"PAPE",3.371797658645,-1.68594687446422,1.04554594519646,0.610693602201409,0.214051470033146,-0.457341142655689
"Davies",358,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Davies_358_2021",8718,442,0,335,998,0,95,0,1634,242,241,0,0,883,153,0,0,215,0,0,219,150,0,0,0,0,194,190,100,0,0,0,0,67,0,106,163,174,109,92,0,69,0,0,140,0,0,0,15729,"OCDA",-3.26948051919807,0.658365768792091,-0.0301943487479371,0.759396194157721,0.0239743949885108,-1.21734355146716
"Sykes",131,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Sykes_131_2021",1686,9077,9,189,499,3,0,127,711,1100,0,0,0,281,0,0,0,822,711,0,119,0,0,0,0,0,0,0,0,0,0,111,152,0,0,0,0,0,0,0,129,0,0,0,0,0,0,0,15726,"SYKE",6.84812909863049,5.69279109139847,-2.58785518591219,0.152258743468691,0.896456430457371,-0.144049565442753
"Chicken",313,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Chicken_313_2021",6854,613,0,1322,1793,0,0,0,1273,433,256,0,0,1104,161,0,0,371,70,0,0,97,253,0,0,95,147,189,93,0,87,0,0,0,0,93,155,0,85,82,0,0,0,0,103,0,0,0,15729,"OCCH",-0.904208402980517,-1.01606338925807,0.3090975198036,0.299637747254667,0.330117232126508,-0.897591676607525
"Kelso",191,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Kelso_191_2021",5783,3092,79,507,932,12,0,0,2276,228,238,0,0,672,122,0,0,364,140,0,493,0,114,0,0,0,224,161,118,0,0,0,0,0,0,98,75,0,0,0,0,0,0,0,0,0,0,0,15728,"KELS",0.0568435611712878,0.604271353856815,-1.48379230344719,0.39856277395855,-0.817793237397754,-1.59570622664329
"Moore",400,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_400_2021",7665,925,0,463,1133,0,0,109,1317,356,338,0,0,840,188,0,0,322,0,0,292,234,151,0,0,0,159,292,105,0,0,0,0,70,0,104,176,190,0,97,0,0,105,0,98,0,0,0,15729,"MOOR",-2.74816925913545,0.5753516964073,-0.0706470234522829,1.21101960827125,0.619790374087548,0.834281460693743
"Martin",152,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_152_2021",2366,270,19,5369,3710,10,118,0,1052,514,101,0,0,462,0,0,0,527,0,0,88,0,180,0,0,327,143,0,0,0,214,0,0,0,149,0,0,0,0,0,0,0,0,109,0,0,0,0,15728,"MART",5.04641720194551,-4.1754245598951,2.21457750968167,0.607579513867127,-0.0567227066628688,-0.851227883791592
"Pelorus",232,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_232_2021",2730,532,0,4567,4731,0,0,120,803,989,124,0,0,326,0,0,0,312,0,0,150,0,86,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15728,"PAPE",4.33487978667398,-0.838587343171571,2.4818526682016,0.410482496017534,0.364936991203644,-0.231779450022016
"Davies",360,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Davies_360_2021",8646,314,0,652,1165,0,0,0,1723,157,221,0,0,852,116,0,0,227,0,0,266,125,89,0,0,0,169,185,129,0,0,0,0,0,118,94,176,0,95,94,0,0,0,0,114,0,0,0,15727,"OCDA",-2.27644889737114,0.00714674411134288,0.235029833235777,0.579165752987826,-0.357762043630311,-1.76211178136924
"Mackay",277,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_277_2021",3135,571,0,4166,3969,0,0,0,1066,629,160,0,0,450,98,0,0,391,0,78,148,88,132,0,0,136,104,90,0,0,142,0,0,0,92,0,0,83,0,0,0,0,0,0,0,0,0,0,15728,"MACK",3.1680261693807,-2.36077816891341,1.10791245067909,0.260100336603534,0.0115294775256067,0.195689723642407
"Moore",404,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_404_2021",8994,183,2,393,932,0,119,0,1240,224,341,0,0,927,177,0,0,192,0,0,146,263,74,0,0,0,214,365,140,0,0,0,0,88,0,90,184,72,0,82,0,75,113,0,100,0,0,0,15730,"MOOR",-3.91686860636867,0.435879894424981,0.132634215231927,1.03102191193551,0.394696333711995,0.922304821828633
"Kelso",192,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Kelso_192_2021",6965,980,12,1156,1686,10,165,0,1452,295,177,0,0,817,96,0,0,374,70,0,129,135,210,0,0,77,108,239,0,0,86,0,0,0,100,0,137,0,77,70,0,0,0,0,106,0,0,0,15729,"KELS",-0.229740257329799,-0.727424409483114,0.6597059558053,0.899501753392639,0.0246051526924105,-0.425420017448279
"Martin",153,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_153_2021",2531,433,0,4323,4330,0,0,0,727,890,139,0,0,506,101,0,0,556,0,0,109,0,189,0,328,250,89,0,0,0,228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,"MART",5.3267661414672,-3.36607388732149,1.96211919025155,0.224079148309812,0.715914622637181,-0.0369890578270586
"Sykes",142,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Sykes_142_2021",5040,4338,0,302,893,0,99,0,1505,514,329,0,0,822,196,0,0,440,178,0,505,0,0,0,0,0,209,165,0,0,0,0,0,0,0,0,77,0,0,0,116,0,0,0,0,0,0,0,15728,"SYKE",1.58814564625064,1.7264915813437,-2.34340286841175,0.411616554088781,-0.450527666067091,-0.509523040695813
"Mackay",278,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_278_2021",4462,645,0,3077,2848,0,0,0,1674,410,156,0,0,686,111,0,0,379,0,0,126,93,156,0,157,89,119,121,0,0,115,0,0,0,156,0,0,0,0,72,0,0,0,0,0,0,78,0,15730,"MACK",2.09993949884732,-2.28723670495608,0.985071823152411,0.829101143171497,-0.260168779593205,-0.608646578353066
"St Crispin",266,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","St Crispin_266_2021",7737,394,0,850,1306,0,0,0,1323,307,326,0,0,1145,219,0,0,314,0,0,101,83,291,0,0,0,288,218,99,0,0,0,0,0,0,165,181,195,0,88,0,97,0,0,0,0,0,0,15727,"STCR",-2.41553687629396,-0.806377899069817,-0.913078675123455,-0.0188924989486275,-0.0693220342672148,-1.65490129748755
"Chicken",314,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Chicken_314_2021",8678,280,0,411,1199,0,78,0,1193,320,337,0,0,900,207,0,0,287,0,0,230,117,174,0,0,0,191,213,138,0,0,0,0,0,0,122,179,183,81,91,0,0,0,0,120,0,0,0,15729,"OCCH",-2.70152490664826,0.148422899553166,-0.189995684456611,0.396968873838664,0.0508574675169687,-1.16986209491551
"Kelso",193,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Kelso_193_2021",9394,176,0,533,1200,4,149,0,1189,202,232,0,0,853,135,0,0,195,0,0,161,162,82,0,0,0,159,271,102,0,0,0,0,0,0,93,189,0,93,0,0,0,0,0,155,0,0,0,15729,"KELS",-2.57177861460917,0.487343976963396,0.624662407172526,0.654459118752098,-0.179748310051313,-0.622834234674085
"No Name",112,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","No Name_112_2021",4996,1246,0,492,1923,0,0,0,2269,970,367,0,0,951,391,0,0,680,0,0,163,0,0,0,0,0,298,255,0,198,230,0,0,0,0,115,100,0,0,0,0,0,0,0,0,0,87,0,15731,"NONA",0.494425607510317,-2.51012503430375,-3.76553509791961,-0.714221462259732,-0.113123386739395,0.417464187734252
"Martin",154,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_154_2021",3698,103,0,3892,3987,0,0,0,828,916,130,0,0,534,0,0,0,459,0,0,0,78,155,0,281,155,164,0,0,0,115,155,0,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,15728,"MART",4.63087272270223,-2.05255009393037,1.6498337779608,0.52785873363828,0.738764488421348,-0.167023534465047
"North Direction",74,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_74_2021",2593,282,0,3561,4092,0,0,0,1199,757,165,0,0,992,135,0,0,555,0,0,0,0,382,0,311,204,130,0,0,0,201,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,15728,"NDIR",4.62533632660263,-4.41131713949584,1.37625041307079,0.607831404669464,0.63518977954515,-0.421542280065982
"Pelorus",234,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_234_2021",2489,785,133,4356,4086,80,0,0,1627,649,85,0,0,278,0,0,0,350,0,0,88,0,0,0,184,67,127,87,0,0,94,0,0,0,164,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,"PAPE",3.76928156861687,-2.12064969122871,1.70286982476357,0.646998011577539,-0.349145277201601,-0.811575380335367
"Pelorus",221,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_221_2021",3442,1032,0,3644,3327,0,0,0,1841,486,130,0,0,547,0,0,0,477,0,0,0,0,85,0,0,168,164,104,0,0,132,0,0,0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,15729,"PAPE",3.10682709583647,-2.57741776292217,0.883572754467837,0.650388641388074,-0.213661640962867,-0.826728617677781
"Mackay",279,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Mackay_279_2021",2168,293,0,5944,4204,0,0,0,686,447,89,0,0,648,0,0,0,418,0,0,0,0,192,0,0,274,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,15729,"MACK",5.06305933671066,-3.74835557599387,3.38734567366192,0.535270840004324,0.178244818879345,-0.685860015966975
"Moore",406,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_406_2021",7966,504,0,493,1606,0,0,0,1727,388,280,0,0,1052,191,0,0,290,0,0,162,107,140,0,0,0,195,222,0,0,0,0,0,0,0,0,0,187,0,126,0,0,0,0,91,0,0,0,15727,"MOOR",-1.30816148886802,-0.312917476438701,-0.412379351250996,0.89759800562442,-0.00498901541579816,-0.223952876139669
"Chicken",315,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Chicken_315_2021",7821,1048,0,690,1429,0,0,0,1932,301,200,0,0,587,104,0,0,299,0,0,85,117,69,0,0,0,114,186,96,0,0,0,0,0,118,113,176,0,66,79,0,0,0,0,98,0,0,0,15728,"OCCH",-1.44608420454914,0.0499845123012059,0.403595365510114,0.4153544639479,-0.219927773142329,-1.45173940968915
"Kelso",195,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Kelso_195_2021",8250,424,0,210,1169,0,341,0,1281,323,348,0,0,1119,161,0,0,228,0,0,235,113,132,0,0,0,233,233,93,0,0,0,0,0,0,126,176,189,89,84,0,76,0,0,94,0,0,0,15727,"KELS",-3.06104648899144,0.123883835299685,-0.484532242679253,0.495740374268859,-0.148531706923382,-1.38084120770566
"Moore",403,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Moore_403_2021",7358,1087,14,346,1397,8,0,0,1684,391,377,0,0,1064,172,0,0,357,0,0,134,118,0,0,0,0,219,353,85,85,0,0,0,73,0,82,127,0,0,84,0,0,0,0,0,0,114,0,15729,"MOOR",-2.09806478168335,-0.364227136142258,-1.29153244628083,0.251688104019335,-0.322253939341049,0.0724331215196825
"No Name",113,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","No Name_113_2021",6372,668,0,663,2179,0,0,164,1312,1028,278,0,0,856,253,0,0,504,0,0,195,0,157,0,0,0,157,322,0,0,195,0,0,0,0,116,137,0,0,75,0,0,0,0,0,0,0,97,15728,"NONA",0.412446752508144,-0.868581300889153,-0.688081867785553,-0.0695174307881376,0.79306996405308,0.145462808242325
"Martin",155,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Martin_155_2021",3153,378,0,3976,3337,0,0,0,791,664,252,0,0,1319,155,0,0,454,0,0,0,0,408,0,236,146,167,86,0,0,136,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,15728,"MART",3.08491562000735,-3.39101903458895,1.00085499035163,0.600008348328793,0.586940979586792,-0.0453855044224433
"North Direction",76,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","North Direction_76_2021",7031,300,0,1464,2035,0,0,0,1315,548,218,0,0,819,158,0,0,342,0,0,0,0,202,0,0,92,98,125,129,0,85,0,0,0,114,0,180,135,73,121,0,77,0,0,66,0,0,0,15727,"NDIR",-0.438126508066221,-1.34195845239752,0.46629537072859,-0.0175084738789094,0.144689168039789,-1.77243866130988
"Pelorus",235,0,0,0,13752,0,0,0,0,0,0,0,0,"C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","C3k/C50a/C50b/C50c-C3ba-C50q-C3-C50f","2021","Pelorus_235_2021",4638,986,25,2777,3049,0,0,0,1232,548,193,0,0,671,137,0,0,403,0,0,350,92,133,0,0,78,127,99,0,0,88,0,0,0,0,0,0,102,0,0,0,0,0,0,0,0,0,0,15728,"PAPE",2.0542092292068,-1.07590985842501,0.450735764172313,0.654424202550501,-0.0929510976339586,-0.0883300113997207
