"Site","Site.name","Reef.name","SampleYear","Genotype","Tank","Treatment","Site_Rack","Site_Rack_Year","Site_year","Site_geno_year","Collection.date","Type","Qualityscore","PAM_date","PAM_time","F1","F2","F3","Fm.1","Fm.2","Fm.3","Y.II.1","Y.II.2","Y.II.3","Y.II.mean","Y.II.sd","F0mean","FMmean","file","Site_year_tank","meanTemp_hold","meanTemp_hold_corr","eventID"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,113,10,"+3C","LadyMusgrave_524","LadyMusgrave_524_2021","LadyMusgrave_2021","LadyMusgrave_113_2021","2021-01-25","Seasim",0,"26.01.21","21:39:35",0.2402,0.2225,0.1613,0.5676,0.5407,0.3779,0.577,0.588,0.573,0.579333333333333,0.00776745346515404,0.208,0.4954,"../RawData/PAM/2021/LadyMusgrave_524.csv","LadyMusgrave_2021_10",29.75627778,29.75627778,"Ahya_113a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,102,11,"+6C","LadyMusgrave_537","LadyMusgrave_537_2021","LadyMusgrave_2021","LadyMusgrave_102_2021","2021-01-25","Seasim",0,"26.01.21","21:30:41",0.2284,0.2255,0.1539,0.5539,0.5485,0.3922,0.588,0.589,0.607,0.594666666666667,0.0106926766215636,0.2026,0.4982,"../RawData/PAM/2021/LadyMusgrave_537.csv","LadyMusgrave_2021_11",32.53136111,32.53136111,"Ahya_102a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,103,11,"+6C","LadyMusgrave_538","LadyMusgrave_538_2021","LadyMusgrave_2021","LadyMusgrave_103_2021","2021-01-25","Seasim",0,"26.01.21","21:30:41",0.1853,0.2319,0.2368,0.4608,0.5794,0.5971,0.598,0.6,0.603,0.600333333333333,0.00251661147842359,0.218,0.545766666666667,"../RawData/PAM/2021/LadyMusgrave_538.csv","LadyMusgrave_2021_11",32.53136111,32.53136111,"Ahya_103a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,104,11,"+6C","LadyMusgrave_539","LadyMusgrave_539_2021","LadyMusgrave_2021","LadyMusgrave_104_2021","2021-01-25","Seasim",0,"26.01.21","21:30:41",0.2005,0.1887,0.2294,0.4559,0.4647,0.4897,0.56,0.594,0.532,0.562,0.03104834939252,0.2062,0.4701,"../RawData/PAM/2021/LadyMusgrave_539.csv","LadyMusgrave_2021_11",32.53136111,32.53136111,"Ahya_104a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,105,11,"+6C","LadyMusgrave_540","LadyMusgrave_540_2021","LadyMusgrave_2021","LadyMusgrave_105_2021","2021-01-25","Seasim",0,"26.01.21","21:30:41",0.2618,0.2373,0.2034,0.4279,0.4265,0.4328,0.388,0.444,0.53,0.454,0.0715262189689907,0.234166666666667,0.429066666666667,"../RawData/PAM/2021/LadyMusgrave_540.csv","LadyMusgrave_2021_11",32.53136111,32.53136111,"Ahya_105a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,98,11,"+6C","LadyMusgrave_549","LadyMusgrave_549_2021","LadyMusgrave_2021","LadyMusgrave_98_2021","2021-01-25","Seasim",0,"26.01.21","21:31:40",0.2167,0.1618,0.2049,0.4873,0.4049,0.499,0.555,0.6,0.589,0.581333333333333,0.0234591844132172,0.194466666666667,0.463733333333333,"../RawData/PAM/2021/LadyMusgrave_549.csv","LadyMusgrave_2021_11",32.53136111,32.53136111,"Ahya_98a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,99,11,"+6C","LadyMusgrave_550","LadyMusgrave_550_2021","LadyMusgrave_2021","LadyMusgrave_99_2021","2021-01-25","Seasim",0,"26.01.21","21:31:40",0.2902,0.2775,0.224,0.5931,0.6436,0.5206,0.511,0.569,0.57,0.55,0.033778691508109,0.2639,0.585766666666667,"../RawData/PAM/2021/LadyMusgrave_550.csv","LadyMusgrave_2021_11",32.53136111,32.53136111,"Ahya_99a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,100,11,"+6C","LadyMusgrave_551","LadyMusgrave_551_2021","LadyMusgrave_2021","LadyMusgrave_100_2021","2021-01-25","Seasim",0,"26.01.21","21:31:40",0.2034,0.1868,0.1868,0.4221,0.452,0.427,0.518,0.587,0.563,0.556,0.035028559776274,0.192333333333333,0.4337,"../RawData/PAM/2021/LadyMusgrave_551.csv","LadyMusgrave_2021_11",32.53136111,32.53136111,"Ahya_100a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,101,11,"+6C","LadyMusgrave_552","LadyMusgrave_552_2021","LadyMusgrave_2021","LadyMusgrave_101_2021","2021-01-25","Seasim",0,"26.01.21","21:31:40",0.2662,0.2201,0.248,0.5525,0.4794,0.5363,0.518,0.541,0.537,0.532,0.0122882057274445,0.244766666666667,0.522733333333333,"../RawData/PAM/2021/LadyMusgrave_552.csv","LadyMusgrave_2021_11",32.53136111,32.53136111,"Ahya_101a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,106,11,"+6C","LadyMusgrave_565","LadyMusgrave_565_2021","LadyMusgrave_2021","LadyMusgrave_106_2021","2021-01-25","Seasim",0,"26.01.21","21:30:06",0.1642,0.202,0.1456,0.3681,0.525,0.3794,0.554,0.615,0.616,0.595,0.0355105618091294,0.1706,0.424166666666667,"../RawData/PAM/2021/LadyMusgrave_565.csv","LadyMusgrave_2021_11",32.53136111,32.53136111,"Ahya_106a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,107,11,"+6C","LadyMusgrave_566","LadyMusgrave_566_2021","LadyMusgrave_2021","LadyMusgrave_107_2021","2021-01-25","Seasim",0,"26.01.21","21:30:06",0.1907,0.1554,0.1809,0.4858,0.3995,0.4407,0.607,0.611,0.59,0.602666666666667,0.0111504857891185,0.175666666666667,0.442,"../RawData/PAM/2021/LadyMusgrave_566.csv","LadyMusgrave_2021_11",32.53136111,32.53136111,"Ahya_107a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,108,11,"+6C","LadyMusgrave_567","LadyMusgrave_567_2021","LadyMusgrave_2021","LadyMusgrave_108_2021","2021-01-25","Seasim",0,"26.01.21","21:30:06",0.2039,0.2181,0.1961,0.4917,0.5025,0.4701,0.585,0.566,0.583,0.578,0.0104403065089106,0.206033333333333,0.4881,"../RawData/PAM/2021/LadyMusgrave_567.csv","LadyMusgrave_2021_11",32.53136111,32.53136111,"Ahya_108a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,109,11,"+6C","LadyMusgrave_568","LadyMusgrave_568_2021","LadyMusgrave_2021","LadyMusgrave_109_2021","2021-01-25","Seasim",0,"26.01.21","21:30:06",0.2279,0.2137,0.2054,0.5412,0.4642,0.4892,0.579,0.54,0.58,0.566333333333333,0.0228108161479008,0.215666666666667,0.4982,"../RawData/PAM/2021/LadyMusgrave_568.csv","LadyMusgrave_2021_11",32.53136111,32.53136111,"Ahya_109a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,102,8,"+3C","LadyMusgrave_569","LadyMusgrave_569_2021","LadyMusgrave_2021","LadyMusgrave_102_2021","2021-01-25","Seasim",0,"26.01.21","21:35:06",0.1608,0.2059,0.15,0.4123,0.5417,0.3838,0.61,0.62,0.609,0.613,0.00608276253029822,0.172233333333333,0.445933333333333,"../RawData/PAM/2021/LadyMusgrave_569.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_102a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,103,8,"+3C","LadyMusgrave_570","LadyMusgrave_570_2021","LadyMusgrave_2021","LadyMusgrave_103_2021","2021-01-25","Seasim",0,"26.01.21","21:35:06",0.2471,0.2902,0.2701,0.6201,0.7137,0.649,0.602,0.593,0.584,0.593,0.00900000000000001,0.269133333333333,0.660933333333333,"../RawData/PAM/2021/LadyMusgrave_570.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_103a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,104,8,"+3C","LadyMusgrave_571","LadyMusgrave_571_2021","LadyMusgrave_2021","LadyMusgrave_104_2021","2021-01-25","Seasim",0,"26.01.21","21:35:06",0.1603,0.224,0.1819,0.4118,0.5412,0.45,0.611,0.586,0.596,0.597666666666667,0.0125830573921179,0.188733333333333,0.467666666666667,"../RawData/PAM/2021/LadyMusgrave_571.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_104a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,105,8,"+3C","LadyMusgrave_572","LadyMusgrave_572_2021","LadyMusgrave_2021","LadyMusgrave_105_2021","2021-01-25","Seasim",0,"26.01.21","21:35:06",0.148,0.2544,0.2181,0.377,0.6255,0.549,0.607,0.593,0.603,0.601,0.00721110255092799,0.206833333333333,0.517166666666667,"../RawData/PAM/2021/LadyMusgrave_572.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_105a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,118,8,"+3C","LadyMusgrave_585","LadyMusgrave_585_2021","LadyMusgrave_2021","LadyMusgrave_118_2021","2021-01-25","Seasim",0,"26.01.21","21:35:42",0.2279,0.1681,0.226,0.5113,0.3863,0.5265,0.554,0.565,0.571,0.563333333333333,0.00862167810425166,0.207333333333333,0.4747,"../RawData/PAM/2021/LadyMusgrave_585.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_118a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,111,8,"+3C","LadyMusgrave_586","LadyMusgrave_586_2021","LadyMusgrave_2021","LadyMusgrave_111_2021","2021-01-25","Seasim",0,"26.01.21","21:35:42",0.299,0.2931,0.2912,0.701,0.7426,0.7039,0.573,0.605,0.586,0.588,0.0160934769394311,0.294433333333333,0.715833333333333,"../RawData/PAM/2021/LadyMusgrave_586.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_111a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,120,8,"+3C","LadyMusgrave_587","LadyMusgrave_587_2021","LadyMusgrave_2021","LadyMusgrave_120_2021","2021-01-25","Seasim",0,"26.01.21","21:35:42",0.1917,0.2373,0.1868,0.475,0.6029,0.4711,0.596,0.607,0.604,0.602333333333333,0.00568624070307733,0.205266666666667,0.516333333333333,"../RawData/PAM/2021/LadyMusgrave_587.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_120a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,102,10,"+3C","LadyMusgrave_589","LadyMusgrave_589_2021","LadyMusgrave_2021","LadyMusgrave_102_2021","2021-01-25","Seasim",0,"26.01.21","21:38:30",0.1725,0.152,0.1706,0.4588,0.3951,0.4314,0.624,0.615,0.605,0.614666666666667,0.00950438495292218,0.165033333333333,0.428433333333333,"../RawData/PAM/2021/LadyMusgrave_589.csv","LadyMusgrave_2021_10",29.75627778,29.75627778,"Ahya_102a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,103,10,"+3C","LadyMusgrave_590","LadyMusgrave_590_2021","LadyMusgrave_2021","LadyMusgrave_103_2021","2021-01-25","Seasim",0,"26.01.21","21:38:30",0.1907,0.227,0.2544,0.477,0.5642,0.6412,0.6,0.598,0.603,0.600333333333333,0.00251661147842359,0.224033333333333,0.5608,"../RawData/PAM/2021/LadyMusgrave_590.csv","LadyMusgrave_2021_10",29.75627778,29.75627778,"Ahya_103a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,104,10,"+3C","LadyMusgrave_591","LadyMusgrave_591_2021","LadyMusgrave_2021","LadyMusgrave_104_2021","2021-01-25","Seasim",0,"26.01.21","21:38:30",0.1814,0.2191,0.199,0.4397,0.523,0.4755,0.588,0.581,0.581,0.583333333333333,0.00404145188432738,0.199833333333333,0.4794,"../RawData/PAM/2021/LadyMusgrave_591.csv","LadyMusgrave_2021_10",29.75627778,29.75627778,"Ahya_104a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,105,10,"+3C","LadyMusgrave_592","LadyMusgrave_592_2021","LadyMusgrave_2021","LadyMusgrave_105_2021","2021-01-25","Seasim",0,"26.01.21","21:38:30",0.2858,0.2461,0.2956,0.6294,0.5078,0.702,0.546,0.515,0.579,0.546666666666667,0.032005207909547,0.275833333333333,0.613066666666667,"../RawData/PAM/2021/LadyMusgrave_592.csv","LadyMusgrave_2021_10",29.75627778,29.75627778,"Ahya_105a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,76,3,"+9C","LadyMusgrave_641","LadyMusgrave_641_2021","LadyMusgrave_2021","LadyMusgrave_76_2021","2021-01-25","Seasim",0,"26.01.21","21:13:04",0.1966,0.1338,0.1956,0.3961,0.2833,0.4039,0.504,0.528,0.516,0.516,0.012,0.175333333333333,0.3611,"../RawData/PAM/2021/LadyMusgrave_641.csv","LadyMusgrave_2021_3",34.70883333,34.70883333,"Ahya_76a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,77,3,"+9C","LadyMusgrave_642","LadyMusgrave_642_2021","LadyMusgrave_2021","LadyMusgrave_77_2021","2021-01-25","Seasim",0,"26.01.21","21:13:04",0.2426,0.2912,0.2314,0.601,0.7176,0.5657,0.596,0.594,0.591,0.593666666666667,0.00251661147842359,0.255066666666667,0.6281,"../RawData/PAM/2021/LadyMusgrave_642.csv","LadyMusgrave_2021_3",34.70883333,34.70883333,"Ahya_77a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,78,3,"+9C","LadyMusgrave_643","LadyMusgrave_643_2021","LadyMusgrave_2021","LadyMusgrave_78_2021","2021-01-25","Seasim",0,"26.01.21","21:13:04",0.1853,0.3113,0.2672,0.3863,0.548,0.4887,0.52,0.432,0.453,0.468333333333333,0.0459601276470522,0.2546,0.474333333333333,"../RawData/PAM/2021/LadyMusgrave_643.csv","LadyMusgrave_2021_3",34.70883333,34.70883333,"Ahya_78a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,79,3,"+9C","LadyMusgrave_644","LadyMusgrave_644_2021","LadyMusgrave_2021","LadyMusgrave_79_2021","2021-01-25","Seasim",0,"26.01.21","21:13:04",0.4025,0.2387,0.3034,0.6765,0.5588,0.6863,0.405,0.573,0.558,0.512,0.0929677363390117,0.314866666666667,0.640533333333333,"../RawData/PAM/2021/LadyMusgrave_644.csv","LadyMusgrave_2021_3",34.70883333,34.70883333,"Ahya_79a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,80,14,"+3C","LadyMusgrave_645","LadyMusgrave_645_2021","LadyMusgrave_2021","LadyMusgrave_80_2021","2021-01-25","Seasim",0,"26.01.21","21:43:37",0.2348,0.2265,0.2118,0.5441,0.5162,0.525,0.568,0.561,0.597,0.575333333333333,0.0190875177362939,0.224366666666667,0.528433333333333,"../RawData/PAM/2021/LadyMusgrave_645.csv","LadyMusgrave_2021_14",29.79075556,29.79075556,"Ahya_80a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,95,14,"+3C","LadyMusgrave_646","LadyMusgrave_646_2021","LadyMusgrave_2021","LadyMusgrave_95_2021","2021-01-25","Seasim",0,"26.01.21","21:43:37",0.2912,0.326,0.2804,0.6765,0.6897,0.6598,0.57,0.527,0.575,0.557333333333333,0.0263881286440197,0.2992,0.675333333333333,"../RawData/PAM/2021/LadyMusgrave_646.csv","LadyMusgrave_2021_14",29.79075556,29.79075556,"Ahya_95a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,96,14,"+3C","LadyMusgrave_647","LadyMusgrave_647_2021","LadyMusgrave_2021","LadyMusgrave_96_2021","2021-01-25","Seasim",0,"26.01.21","21:43:37",0.2975,0.2828,0.3005,0.5623,0.6142,0.6074,0.471,0.54,0.505,0.505333333333333,0.0345012077083301,0.2936,0.594633333333333,"../RawData/PAM/2021/LadyMusgrave_647.csv","LadyMusgrave_2021_14",29.79075556,29.79075556,"Ahya_96a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,97,14,"+3C","LadyMusgrave_648","LadyMusgrave_648_2021","LadyMusgrave_2021","LadyMusgrave_97_2021","2021-01-25","Seasim",0,"26.01.21","21:43:37",0.2946,0.3005,0.3059,0.6446,0.6485,0.6392,0.543,0.537,0.521,0.533666666666667,0.0113724814061547,0.300333333333333,0.6441,"../RawData/PAM/2021/LadyMusgrave_648.csv","LadyMusgrave_2021_14",29.79075556,29.79075556,"Ahya_97a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,80,10,"+3C","LadyMusgrave_649","LadyMusgrave_649_2021","LadyMusgrave_2021","LadyMusgrave_80_2021","2021-01-25","Seasim",0,"26.01.21","21:40:27",0.177,0.1549,0.1265,0.5034,0.4338,0.3691,0.648,0.643,0.657,0.649333333333333,0.00709459888459759,0.1528,0.435433333333333,"../RawData/PAM/2021/LadyMusgrave_649.csv","LadyMusgrave_2021_10",29.75627778,29.75627778,"Ahya_80a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,95,10,"+3C","LadyMusgrave_650","LadyMusgrave_650_2021","LadyMusgrave_2021","LadyMusgrave_95_2021","2021-01-25","Seasim",0,"26.01.21","21:40:27",0.2804,0.249,0.2387,0.7255,0.6446,0.6221,0.614,0.614,0.616,0.614666666666667,0.00115470053837925,0.256033333333333,0.664066666666667,"../RawData/PAM/2021/LadyMusgrave_650.csv","LadyMusgrave_2021_10",29.75627778,29.75627778,"Ahya_95a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,96,10,"+3C","LadyMusgrave_651","LadyMusgrave_651_2021","LadyMusgrave_2021","LadyMusgrave_96_2021","2021-01-25","Seasim",0,"26.01.21","21:40:27",0.2186,0.2338,0.2059,0.5162,0.5681,0.4956,0.576,0.588,0.585,0.583,0.0062449979983984,0.219433333333333,0.526633333333333,"../RawData/PAM/2021/LadyMusgrave_651.csv","LadyMusgrave_2021_10",29.75627778,29.75627778,"Ahya_96a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,97,10,"+3C","LadyMusgrave_652","LadyMusgrave_652_2021","LadyMusgrave_2021","LadyMusgrave_97_2021","2021-01-25","Seasim",0,"26.01.21","21:40:27",0.2431,0.1608,0.2304,0.5809,0.3966,0.5485,0.581,0.595,0.58,0.585333333333333,0.00838649708360609,0.211433333333333,0.508666666666667,"../RawData/PAM/2021/LadyMusgrave_652.csv","LadyMusgrave_2021_10",29.75627778,29.75627778,"Ahya_97a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,106,8,"+3C","LadyMusgrave_653","LadyMusgrave_653_2021","LadyMusgrave_2021","LadyMusgrave_106_2021","2021-01-25","Seasim",0,"26.01.21","21:37:17",0.1848,0.149,0.1863,0.4417,0.3745,0.4642,0.582,0.602,0.599,0.594333333333333,0.010785793124909,0.173366666666667,0.4268,"../RawData/PAM/2021/LadyMusgrave_653.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_106a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,107,8,"+3C","LadyMusgrave_654","LadyMusgrave_654_2021","LadyMusgrave_2021","LadyMusgrave_107_2021","2021-01-25","Seasim",0,"26.01.21","21:37:17",0.1279,0.2162,0.2926,0.2789,0.5255,0.6926,0.541,0.589,0.577,0.569,0.0249799919935936,0.212233333333333,0.499,"../RawData/PAM/2021/LadyMusgrave_654.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_107a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,108,8,"+3C","LadyMusgrave_655","LadyMusgrave_655_2021","LadyMusgrave_2021","LadyMusgrave_108_2021","2021-01-25","Seasim",0,"26.01.21","21:37:17",0.2029,0.2029,0.2309,0.4897,0.4912,0.5549,0.586,0.587,0.584,0.585666666666667,0.00152752523165195,0.212233333333333,0.511933333333333,"../RawData/PAM/2021/LadyMusgrave_655.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_108a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,109,8,"+3C","LadyMusgrave_656","LadyMusgrave_656_2021","LadyMusgrave_2021","LadyMusgrave_109_2021","2021-01-25","Seasim",0,"26.01.21","21:37:17",0.2275,0.1971,0.2088,0.5328,0.4824,0.4902,0.573,0.591,0.574,0.579333333333333,0.0101159939369957,0.211133333333333,0.5018,"../RawData/PAM/2021/LadyMusgrave_656.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_109a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,118,10,"+3C","LadyMusgrave_673","LadyMusgrave_673_2021","LadyMusgrave_2021","LadyMusgrave_118_2021","2021-01-25","Seasim",0,"26.01.21","21:38:51",0.1598,0.2637,0.1422,0.3902,0.6,0.348,0.59,0.56,0.592,0.580666666666667,0.017925772879665,0.188566666666667,0.446066666666667,"../RawData/PAM/2021/LadyMusgrave_673.csv","LadyMusgrave_2021_10",29.75627778,29.75627778,"Ahya_118a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,111,10,"+3C","LadyMusgrave_674","LadyMusgrave_674_2021","LadyMusgrave_2021","LadyMusgrave_111_2021","2021-01-25","Seasim",0,"26.01.21","21:38:51",0.2201,0.298,0.2353,0.5735,0.7662,0.6118,0.616,0.611,0.615,0.614,0.00264575131106459,0.251133333333333,0.6505,"../RawData/PAM/2021/LadyMusgrave_674.csv","LadyMusgrave_2021_10",29.75627778,29.75627778,"Ahya_111a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,120,10,"+3C","LadyMusgrave_675","LadyMusgrave_675_2021","LadyMusgrave_2021","LadyMusgrave_120_2021","2021-01-25","Seasim",0,"26.01.21","21:38:51",0.2015,0.2176,0.1652,0.5044,0.5721,0.4328,0.601,0.62,0.618,0.613,0.0104403065089106,0.194766666666667,0.5031,"../RawData/PAM/2021/LadyMusgrave_675.csv","LadyMusgrave_2021_10",29.75627778,29.75627778,"Ahya_120a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,118,14,"+3C","LadyMusgrave_681","LadyMusgrave_681_2021","LadyMusgrave_2021","LadyMusgrave_118_2021","2021-01-25","Seasim",0,"26.01.21","21:43:19",0.2225,0.1471,0.2064,0.4392,0.3069,0.4078,0.493,0.521,0.494,0.502666666666667,0.0158850034099252,0.192,0.384633333333333,"../RawData/PAM/2021/LadyMusgrave_681.csv","LadyMusgrave_2021_14",29.79075556,29.79075556,"Ahya_118a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,111,14,"+3C","LadyMusgrave_682","LadyMusgrave_682_2021","LadyMusgrave_2021","LadyMusgrave_111_2021","2021-01-25","Seasim",0,"26.01.21","21:43:19",0.2485,0.2941,0.2951,0.573,0.6578,0.6529,0.566,0.553,0.548,0.555666666666667,0.00929157324317752,0.279233333333333,0.6279,"../RawData/PAM/2021/LadyMusgrave_682.csv","LadyMusgrave_2021_14",29.79075556,29.79075556,"Ahya_111a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,120,14,"+3C","LadyMusgrave_683","LadyMusgrave_683_2021","LadyMusgrave_2021","LadyMusgrave_120_2021","2021-01-25","Seasim",0,"26.01.21","21:43:19",0.1627,0.2451,0.2172,0.3667,0.4902,0.5118,0.556,0.5,0.576,0.544,0.0393954312071844,0.208333333333333,0.456233333333333,"../RawData/PAM/2021/LadyMusgrave_683.csv","LadyMusgrave_2021_14",29.79075556,29.79075556,"Ahya_120a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,98,8,"+3C","LadyMusgrave_685","LadyMusgrave_685_2021","LadyMusgrave_2021","LadyMusgrave_98_2021","2021-01-25","Seasim",0,"26.01.21","21:36:52",0.2505,0.1623,0.1946,0.6279,0.401,0.4887,0.601,0.595,0.602,0.599333333333333,0.00378593889720019,0.202466666666667,0.505866666666667,"../RawData/PAM/2021/LadyMusgrave_685.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_98a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,99,8,"+3C","LadyMusgrave_686","LadyMusgrave_686_2021","LadyMusgrave_2021","LadyMusgrave_99_2021","2021-01-25","Seasim",0,"26.01.21","21:36:52",0.2363,0.2598,0.276,0.599,0.6475,0.6858,0.606,0.599,0.598,0.601,0.00435889894354068,0.257366666666667,0.6441,"../RawData/PAM/2021/LadyMusgrave_686.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_99a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,100,8,"+3C","LadyMusgrave_687","LadyMusgrave_687_2021","LadyMusgrave_2021","LadyMusgrave_100_2021","2021-01-25","Seasim",0,"26.01.21","21:36:52",0.2147,0.224,0.2147,0.4505,0.5167,0.5044,0.523,0.566,0.574,0.554333333333333,0.0274286954362276,0.2178,0.490533333333333,"../RawData/PAM/2021/LadyMusgrave_687.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_100a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,101,8,"+3C","LadyMusgrave_688","LadyMusgrave_688_2021","LadyMusgrave_2021","LadyMusgrave_101_2021","2021-01-25","Seasim",0,"26.01.21","21:36:52",0.1873,0.1696,0.1765,0.4343,0.4152,0.425,0.569,0.591,0.585,0.581666666666667,0.0113724814061547,0.1778,0.424833333333333,"../RawData/PAM/2021/LadyMusgrave_688.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_101a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,80,8,"+3C","LadyMusgrave_689","LadyMusgrave_689_2021","LadyMusgrave_2021","LadyMusgrave_80_2021","2021-01-25","Seasim",0,"26.01.21","21:34:47",0.2578,0.223,0.1652,0.6328,0.5882,0.452,0.593,0.621,0.634,0.616,0.020952326839757,0.215333333333333,0.557666666666667,"../RawData/PAM/2021/LadyMusgrave_689.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_80a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,95,8,"+3C","LadyMusgrave_690","LadyMusgrave_690_2021","LadyMusgrave_2021","LadyMusgrave_95_2021","2021-01-25","Seasim",0,"26.01.21","21:34:47",0.2485,0.2299,0.2647,0.6132,0.5922,0.6598,0.595,0.612,0.599,0.602,0.0088881944173156,0.2477,0.621733333333333,"../RawData/PAM/2021/LadyMusgrave_690.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_95a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,96,8,"+3C","LadyMusgrave_691","LadyMusgrave_691_2021","LadyMusgrave_2021","LadyMusgrave_96_2021","2021-01-25","Seasim",0,"26.01.21","21:34:47",0.2,0.2123,0.2926,0.4902,0.5069,0.6662,0.592,0.581,0.561,0.578,0.0157162336455017,0.234966666666667,0.554433333333333,"../RawData/PAM/2021/LadyMusgrave_691.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_96a"
"LadyMusgrave","Lady Musgrave","Lady Musgrave",2021,97,8,"+3C","LadyMusgrave_692","LadyMusgrave_692_2021","LadyMusgrave_2021","LadyMusgrave_97_2021","2021-01-25","Seasim",0,"26.01.21","21:34:47",0.3,0.275,0.2485,0.6892,0.6392,0.5922,0.565,0.57,0.58,0.571666666666667,0.00763762615825974,0.2745,0.6402,"../RawData/PAM/2021/LadyMusgrave_692.csv","LadyMusgrave_2021_8",29.68312222,29.68312222,"Ahya_97a"
