"Site","Site_year","SampleYear","Tank","Site_Rack","Genotype","Rack.Pos","Treatment","MedNDVI","Label","Site_geno_year","Site_year_tank","eventID"
"Davies","Davies_2021",2021,2,"Davies_892",342,892,"+6C",0.492204874753952,"Davies_2021_5am_892","Davies_342_2021","Davies_2021_2","Ahya_342"
"Davies","Davies_2021",2021,2,"Davies_173",351,173,"+6C",0.522704482078552,"Davies_2021_5am_173","Davies_351_2021","Davies_2021_2","Ahya_351"
"Davies","Davies_2021",2021,2,"Davies_174",352,174,"+6C",0.556214153766632,"Davies_2021_5am_174","Davies_352_2021","Davies_2021_2","Ahya_352"
"Davies","Davies_2021",2021,2,"Davies_175",353,175,"+6C",0.644416451454163,"Davies_2021_5am_175","Davies_353_2021","Davies_2021_2","Ahya_353"
"Davies","Davies_2021",2021,2,"Davies_176",354,176,"+6C",0.650013208389282,"Davies_2021_5am_176","Davies_354_2021","Davies_2021_2","Ahya_354"
"Davies","Davies_2021",2021,2,"Davies_941",343,941,"+6C",0.522101104259491,"Davies_2021_5am_941","Davies_343_2021","Davies_2021_2","Ahya_343"
"Davies","Davies_2021",2021,2,"Davies_942",344,942,"+6C",0.586828827857971,"Davies_2021_5am_942","Davies_344_2021","Davies_2021_2","Ahya_344"
"Davies","Davies_2021",2021,2,"Davies_943",345,943,"+6C",0.496301621198654,"Davies_2021_5am_943","Davies_345_2021","Davies_2021_2","Ahya_345"
"Davies","Davies_2021",2021,2,"Davies_944",346,944,"+6C",0.428573131561279,"Davies_2021_5am_944","Davies_346_2021","Davies_2021_2","Ahya_346"
"Davies","Davies_2021",2021,2,"Davies_1101",331,1101,"+6C",0.454130589962006,"Davies_2021_5am_1101","Davies_331_2021","Davies_2021_2","Ahya_331"
"Davies","Davies_2021",2021,2,"Davies_1102",332,1102,"+6C",0.421243727207184,"Davies_2021_5am_1102","Davies_332_2021","Davies_2021_2","Ahya_332"
"Davies","Davies_2021",2021,2,"Davies_1103",333,1103,"+6C",0.501453399658203,"Davies_2021_5am_1103","Davies_333_2021","Davies_2021_2","Ahya_333"
"Davies","Davies_2021",2021,2,"Davies_1104",334,1104,"+6C",0.362114489078522,"Davies_2021_5am_1104","Davies_334_2021","Davies_2021_2","Ahya_334"
"Davies","Davies_2021",2021,2,"Davies_709",355,709,"+6C",0.592155396938324,"Davies_2021_5am_709","Davies_355_2021","Davies_2021_2","Ahya_355"
"Davies","Davies_2021",2021,2,"Davies_710",356,710,"+6C",0.63360071182251,"Davies_2021_5am_710","Davies_356_2021","Davies_2021_2","Ahya_356"
"Davies","Davies_2021",2021,2,"Davies_711",357,711,"+6C",0.332338750362396,"Davies_2021_5am_711","Davies_357_2021","Davies_2021_2","Ahya_357"
"Davies","Davies_2021",2021,2,"Davies_712",358,712,"+6C",0.370409995317459,"Davies_2021_5am_712","Davies_358_2021","Davies_2021_2","Ahya_358"
"Davies","Davies_2021",2021,3,"Davies_768",346,768,"+9C",0.374512940645218,"Davies_2021_5am_768","Davies_346_2021","Davies_2021_3","Ahya_346"
"Davies","Davies_2021",2021,3,"Davies_767",345,767,"+9C",0.297484278678894,"Davies_2021_5am_767","Davies_345_2021","Davies_2021_3","Ahya_345"
"Davies","Davies_2021",2021,3,"Davies_766",344,766,"+9C",0.270216792821884,"Davies_2021_5am_766","Davies_344_2021","Davies_2021_3","Ahya_344"
"Davies","Davies_2021",2021,3,"Davies_765",343,765,"+9C",0.175171285867691,"Davies_2021_5am_765","Davies_343_2021","Davies_2021_3","Ahya_343"
"Davies","Davies_2021",2021,3,"Davies_737",359,737,"+9C",0.355872720479965,"Davies_2021_5am_737","Davies_359_2021","Davies_2021_3","Ahya_359"
"Davies","Davies_2021",2021,3,"Davies_738",360,738,"+9C",0.274398982524872,"Davies_2021_5am_738","Davies_360_2021","Davies_2021_3","Ahya_360"
"Davies","Davies_2021",2021,3,"Davies_781",331,781,"+9C",0.136449545621872,"Davies_2021_5am_781","Davies_331_2021","Davies_2021_3","Ahya_331"
"Davies","Davies_2021",2021,3,"Davies_782",332,782,"+9C",0.145621672272682,"Davies_2021_5am_782","Davies_332_2021","Davies_2021_3","Ahya_332"
"Davies","Davies_2021",2021,3,"Davies_783",333,783,"+9C",0.193213358521461,"Davies_2021_5am_783","Davies_333_2021","Davies_2021_3","Ahya_333"
"Davies","Davies_2021",2021,3,"Davies_784",334,784,"+9C",0.100870482623577,"Davies_2021_5am_784","Davies_334_2021","Davies_2021_3","Ahya_334"
"Davies","Davies_2021",2021,3,"Davies_217",347,217,"+9C",0.197292685508728,"Davies_2021_5am_217","Davies_347_2021","Davies_2021_3","Ahya_347"
"Davies","Davies_2021",2021,3,"Davies_218",348,218,"+9C",0.12784318625927,"Davies_2021_5am_218","Davies_348_2021","Davies_2021_3","Ahya_348"
"Davies","Davies_2021",2021,3,"Davies_219",349,219,"+9C",0.168139606714249,"Davies_2021_5am_219","Davies_349_2021","Davies_2021_3","Ahya_349"
"Davies","Davies_2021",2021,3,"Davies_220",350,220,"+9C",0.457537680864334,"Davies_2021_5am_220","Davies_350_2021","Davies_2021_3","Ahya_350"
"Davies","Davies_2021",2021,3,"Davies_32",358,32,"+9C",0.317989766597748,"Davies_2021_5am_32","Davies_358_2021","Davies_2021_3","Ahya_358"
"Davies","Davies_2021",2021,3,"Davies_31",357,31,"+9C",0.176021784543991,"Davies_2021_5am_31","Davies_357_2021","Davies_2021_3","Ahya_357"
"Davies","Davies_2021",2021,3,"Davies_30",356,30,"+9C",0.184136763215065,"Davies_2021_5am_30","Davies_356_2021","Davies_2021_3","Ahya_356"
"Davies","Davies_2021",2021,3,"Davies_29",355,29,"+9C",0.0689675807952881,"Davies_2021_5am_29","Davies_355_2021","Davies_2021_3","Ahya_355"
"Davies","Davies_2021",2021,3,"Davies_1125",335,1125,"+9C",0.214434683322906,"Davies_2021_5am_1125","Davies_335_2021","Davies_2021_3","Ahya_335"
"Davies","Davies_2021",2021,3,"Davies_1126",336,1126,"+9C",0.306590527296066,"Davies_2021_5am_1126","Davies_336_2021","Davies_2021_3","Ahya_336"
"Davies","Davies_2021",2021,3,"Davies_1127",337,1127,"+9C",0.317939072847366,"Davies_2021_5am_1127","Davies_337_2021","Davies_2021_3","Ahya_337"
"Davies","Davies_2021",2021,3,"Davies_1128",338,1128,"+9C",0.132837548851967,"Davies_2021_5am_1128","Davies_338_2021","Davies_2021_3","Ahya_338"
"Davies","Davies_2021",2021,3,"Davies_989",339,989,"+9C",0.163589581847191,"Davies_2021_5am_989","Davies_339_2021","Davies_2021_3","Ahya_339"
"Davies","Davies_2021",2021,3,"Davies_990",340,990,"+9C",0.092764139175415,"Davies_2021_5am_990","Davies_340_2021","Davies_2021_3","Ahya_340"
"Davies","Davies_2021",2021,3,"Davies_991",341,991,"+9C",0.347581803798676,"Davies_2021_5am_991","Davies_341_2021","Davies_2021_3","Ahya_341"
"Davies","Davies_2021",2021,3,"Davies_992",342,992,"+9C",0.128630414605141,"Davies_2021_5am_992","Davies_342_2021","Davies_2021_3","Ahya_342"
"Davies","Davies_2021",2021,3,"Davies_117",351,117,"+9C",0.418024271726608,"Davies_2021_5am_117","Davies_351_2021","Davies_2021_3","Ahya_351"
"Davies","Davies_2021",2021,3,"Davies_118",352,118,"+9C",0.276367396116257,"Davies_2021_5am_118","Davies_352_2021","Davies_2021_3","Ahya_352"
"Davies","Davies_2021",2021,3,"Davies_119",353,119,"+9C",0.349412500858307,"Davies_2021_5am_119","Davies_353_2021","Davies_2021_3","Ahya_353"
"Davies","Davies_2021",2021,3,"Davies_120",354,120,"+9C",0.115164503455162,"Davies_2021_5am_120","Davies_354_2021","Davies_2021_3","Ahya_354"
"Davies","Davies_2021",2021,4,"Davies_977",339,977,"+6C",0.483861237764359,"Davies_2021_5am_977","Davies_339_2021","Davies_2021_4","Ahya_339"
"Davies","Davies_2021",2021,4,"Davies_978",340,978,"+6C",0.413095355033875,"Davies_2021_5am_978","Davies_340_2021","Davies_2021_4","Ahya_340"
"Davies","Davies_2021",2021,4,"Davies_979",341,979,"+6C",0.554021954536438,"Davies_2021_5am_979","Davies_341_2021","Davies_2021_4","Ahya_341"
"Davies","Davies_2021",2021,4,"Davies_980",342,980,"+6C",0.480350464582443,"Davies_2021_5am_980","Davies_342_2021","Davies_2021_4","Ahya_342"
"Davies","Davies_2021",2021,4,"Davies_225",343,225,"+6C",0.320470482110977,"Davies_2021_5am_225","Davies_343_2021","Davies_2021_4","Ahya_343"
"Davies","Davies_2021",2021,4,"Davies_226",344,226,"+6C",0.50308746099472,"Davies_2021_5am_226","Davies_344_2021","Davies_2021_4","Ahya_344"
"Davies","Davies_2021",2021,4,"Davies_227",345,227,"+6C",0.528627574443817,"Davies_2021_5am_227","Davies_345_2021","Davies_2021_4","Ahya_345"
"Davies","Davies_2021",2021,4,"Davies_228",346,228,"+6C",0.456459999084473,"Davies_2021_5am_228","Davies_346_2021","Davies_2021_4","Ahya_346"
"Davies","Davies_2021",2021,4,"Davies_309",347,309,"+6C",0.607434153556824,"Davies_2021_5am_309","Davies_347_2021","Davies_2021_4","Ahya_347"
"Davies","Davies_2021",2021,4,"Davies_310",348,310,"+6C",0.517669081687927,"Davies_2021_5am_310","Davies_348_2021","Davies_2021_4","Ahya_348"
"Davies","Davies_2021",2021,4,"Davies_311",349,311,"+6C",0.536055326461792,"Davies_2021_5am_311","Davies_349_2021","Davies_2021_4","Ahya_349"
"Davies","Davies_2021",2021,4,"Davies_312",350,312,"+6C",0.637664437294006,"Davies_2021_5am_312","Davies_350_2021","Davies_2021_4","Ahya_350"
"Davies","Davies_2021",2021,4,"Davies_797",335,797,"+6C",0.448905855417252,"Davies_2021_5am_797","Davies_335_2021","Davies_2021_4","Ahya_335"
"Davies","Davies_2021",2021,4,"Davies_798",336,798,"+6C",0.569375097751617,"Davies_2021_5am_798","Davies_336_2021","Davies_2021_4","Ahya_336"
"Davies","Davies_2021",2021,4,"Davies_799",337,799,"+6C",0.593417227268219,"Davies_2021_5am_799","Davies_337_2021","Davies_2021_4","Ahya_337"
"Davies","Davies_2021",2021,4,"Davies_800",338,800,"+6C",0.345631957054138,"Davies_2021_5am_800","Davies_338_2021","Davies_2021_4","Ahya_338"
"Davies","Davies_2021",2021,4,"Davies_293",331,293,"+6C",0.462110877037048,"Davies_2021_5am_293","Davies_331_2021","Davies_2021_4","Ahya_331"
"Davies","Davies_2021",2021,4,"Davies_294",332,294,"+6C",0.569594144821167,"Davies_2021_5am_294","Davies_332_2021","Davies_2021_4","Ahya_332"
"Davies","Davies_2021",2021,4,"Davies_295",333,295,"+6C",0.555522382259369,"Davies_2021_5am_295","Davies_333_2021","Davies_2021_4","Ahya_333"
"Davies","Davies_2021",2021,4,"Davies_296",334,296,"+6C",0.414752840995789,"Davies_2021_5am_296","Davies_334_2021","Davies_2021_4","Ahya_334"
"Davies","Davies_2021",2021,4,"Davies_429",359,429,"+6C",0.606848061084747,"Davies_2021_5am_429","Davies_359_2021","Davies_2021_4","Ahya_359"
"Davies","Davies_2021",2021,4,"Davies_430",360,430,"+6C",0.438307285308838,"Davies_2021_5am_430","Davies_360_2021","Davies_2021_4","Ahya_360"
"Davies","Davies_2021",2021,4,"Davies_721",355,721,"+6C",0.639060437679291,"Davies_2021_5am_721","Davies_355_2021","Davies_2021_4","Ahya_355"
"Davies","Davies_2021",2021,4,"Davies_722",356,722,"+6C",0.644796431064606,"Davies_2021_5am_722","Davies_356_2021","Davies_2021_4","Ahya_356"
"Davies","Davies_2021",2021,4,"Davies_723",357,723,"+6C",0.562781810760498,"Davies_2021_5am_723","Davies_357_2021","Davies_2021_4","Ahya_357"
"Davies","Davies_2021",2021,4,"Davies_724",358,724,"+6C",0.316198348999023,"Davies_2021_5am_724","Davies_358_2021","Davies_2021_4","Ahya_358"
"Davies","Davies_2021",2021,4,"Davies_641",351,641,"+6C",0.733838081359863,"Davies_2021_5am_641","Davies_351_2021","Davies_2021_4","Ahya_351"
"Davies","Davies_2021",2021,4,"Davies_642",352,642,"+6C",0.59055757522583,"Davies_2021_5am_642","Davies_352_2021","Davies_2021_4","Ahya_352"
"Davies","Davies_2021",2021,4,"Davies_643",353,643,"+6C",0.719569444656372,"Davies_2021_5am_643","Davies_353_2021","Davies_2021_4","Ahya_353"
"Davies","Davies_2021",2021,4,"Davies_644",354,644,"+6C",0.742694020271301,"Davies_2021_5am_644","Davies_354_2021","Davies_2021_4","Ahya_354"
"Davies","Davies_2021",2021,7,"Davies_197",347,197,"MMM",0.559142529964447,"Davies_2021_5am_197","Davies_347_2021","Davies_2021_7","Ahya_347"
"Davies","Davies_2021",2021,7,"Davies_198",348,198,"MMM",0.420669257640839,"Davies_2021_5am_198","Davies_348_2021","Davies_2021_7","Ahya_348"
"Davies","Davies_2021",2021,7,"Davies_199",349,199,"MMM",0.520114481449127,"Davies_2021_5am_199","Davies_349_2021","Davies_2021_7","Ahya_349"
"Davies","Davies_2021",2021,7,"Davies_200",350,200,"MMM",0.67748361825943,"Davies_2021_5am_200","Davies_350_2021","Davies_2021_7","Ahya_350"
"Davies","Davies_2021",2021,7,"Davies_445",359,445,"MMM",0.641271114349365,"Davies_2021_5am_445","Davies_359_2021","Davies_2021_7","Ahya_359"
"Davies","Davies_2021",2021,7,"Davies_446",360,446,"MMM",0.503636062145233,"Davies_2021_5am_446","Davies_360_2021","Davies_2021_7","Ahya_360"
"Davies","Davies_2021",2021,7,"Davies_273",355,273,"MMM",0.682688534259796,"Davies_2021_5am_273","Davies_355_2021","Davies_2021_7","Ahya_355"
"Davies","Davies_2021",2021,7,"Davies_274",356,274,"MMM",0.542597770690918,"Davies_2021_5am_274","Davies_356_2021","Davies_2021_7","Ahya_356"
"Davies","Davies_2021",2021,7,"Davies_275",357,275,"MMM",0.49628472328186,"Davies_2021_5am_275","Davies_357_2021","Davies_2021_7","Ahya_357"
"Davies","Davies_2021",2021,7,"Davies_276",358,276,"MMM",0.439070135354996,"Davies_2021_5am_276","Davies_358_2021","Davies_2021_7","Ahya_358"
"Davies","Davies_2021",2021,7,"Davies_457",331,457,"MMM",0.483597904443741,"Davies_2021_5am_457","Davies_331_2021","Davies_2021_7","Ahya_331"
"Davies","Davies_2021",2021,7,"Davies_458",332,458,"MMM",0.438587725162506,"Davies_2021_5am_458","Davies_332_2021","Davies_2021_7","Ahya_332"
"Davies","Davies_2021",2021,7,"Davies_459",333,459,"MMM",0.638029813766479,"Davies_2021_5am_459","Davies_333_2021","Davies_2021_7","Ahya_333"
"Davies","Davies_2021",2021,7,"Davies_460",334,460,"MMM",0.207255154848099,"Davies_2021_5am_460","Davies_334_2021","Davies_2021_7","Ahya_334"
"Davies","Davies_2021",2021,7,"Davies_289",335,289,"MMM",0.434595793485641,"Davies_2021_5am_289","Davies_335_2021","Davies_2021_7","Ahya_335"
"Davies","Davies_2021",2021,7,"Davies_290",336,290,"MMM",0.593299269676208,"Davies_2021_5am_290","Davies_336_2021","Davies_2021_7","Ahya_336"
"Davies","Davies_2021",2021,7,"Davies_291",337,291,"MMM",0.646115064620972,"Davies_2021_5am_291","Davies_337_2021","Davies_2021_7","Ahya_337"
"Davies","Davies_2021",2021,7,"Davies_292",338,292,"MMM",0.426949083805084,"Davies_2021_5am_292","Davies_338_2021","Davies_2021_7","Ahya_338"
"Davies","Davies_2021",2021,7,"Davies_949",343,949,"MMM",0.386989295482635,"Davies_2021_5am_949","Davies_343_2021","Davies_2021_7","Ahya_343"
"Davies","Davies_2021",2021,7,"Davies_950",344,950,"MMM",0.660337328910828,"Davies_2021_5am_950","Davies_344_2021","Davies_2021_7","Ahya_344"
"Davies","Davies_2021",2021,7,"Davies_951",345,951,"MMM",0.618085384368896,"Davies_2021_5am_951","Davies_345_2021","Davies_2021_7","Ahya_345"
"Davies","Davies_2021",2021,7,"Davies_952",346,952,"MMM",0.382206439971924,"Davies_2021_5am_952","Davies_346_2021","Davies_2021_7","Ahya_346"
"Davies","Davies_2021",2021,7,"Davies_481",339,481,"MMM",0.625269711017609,"Davies_2021_5am_481","Davies_339_2021","Davies_2021_7","Ahya_339"
"Davies","Davies_2021",2021,7,"Davies_482",340,482,"MMM",0.518848180770874,"Davies_2021_5am_482","Davies_340_2021","Davies_2021_7","Ahya_340"
"Davies","Davies_2021",2021,7,"Davies_483",341,483,"MMM",0.586609303951263,"Davies_2021_5am_483","Davies_341_2021","Davies_2021_7","Ahya_341"
"Davies","Davies_2021",2021,7,"Davies_484",342,484,"MMM",0.503413259983063,"Davies_2021_5am_484","Davies_342_2021","Davies_2021_7","Ahya_342"
"Davies","Davies_2021",2021,7,"Davies_777",351,777,"MMM",0.674545526504517,"Davies_2021_5am_777","Davies_351_2021","Davies_2021_7","Ahya_351"
"Davies","Davies_2021",2021,7,"Davies_778",352,778,"MMM",0.628515303134918,"Davies_2021_5am_778","Davies_352_2021","Davies_2021_7","Ahya_352"
"Davies","Davies_2021",2021,7,"Davies_779",353,779,"MMM",0.567801594734192,"Davies_2021_5am_779","Davies_353_2021","Davies_2021_7","Ahya_353"
"Davies","Davies_2021",2021,7,"Davies_780",354,780,"MMM",0.525015652179718,"Davies_2021_5am_780","Davies_354_2021","Davies_2021_7","Ahya_354"
"Davies","Davies_2021",2021,8,"Davies_37",343,37,"+3C",0.459594964981079,"Davies_2021_5am_37","Davies_343_2021","Davies_2021_8","Ahya_343"
"Davies","Davies_2021",2021,8,"Davies_38",344,38,"+3C",0.622689723968506,"Davies_2021_5am_38","Davies_344_2021","Davies_2021_8","Ahya_344"
"Davies","Davies_2021",2021,8,"Davies_39",345,39,"+3C",0.665851950645447,"Davies_2021_5am_39","Davies_345_2021","Davies_2021_8","Ahya_345"
"Davies","Davies_2021",2021,8,"Davies_40",346,40,"+3C",0.453490048646927,"Davies_2021_5am_40","Davies_346_2021","Davies_2021_8","Ahya_346"
"Davies","Davies_2021",2021,8,"Davies_849",339,849,"+3C",0.643858194351196,"Davies_2021_5am_849","Davies_339_2021","Davies_2021_8","Ahya_339"
"Davies","Davies_2021",2021,8,"Davies_850",340,850,"+3C",0.597072124481201,"Davies_2021_5am_850","Davies_340_2021","Davies_2021_8","Ahya_340"
"Davies","Davies_2021",2021,8,"Davies_851",341,851,"+3C",0.531012892723083,"Davies_2021_5am_851","Davies_341_2021","Davies_2021_8","Ahya_341"
"Davies","Davies_2021",2021,8,"Davies_852",342,852,"+3C",0.465438008308411,"Davies_2021_5am_852","Davies_342_2021","Davies_2021_8","Ahya_342"
"Davies","Davies_2021",2021,8,"Davies_733",335,733,"+3C",0.477271199226379,"Davies_2021_5am_733","Davies_335_2021","Davies_2021_8","Ahya_335"
"Davies","Davies_2021",2021,8,"Davies_734",336,734,"+3C",0.536745667457581,"Davies_2021_5am_734","Davies_336_2021","Davies_2021_8","Ahya_336"
"Davies","Davies_2021",2021,8,"Davies_735",337,735,"+3C",0.647014379501343,"Davies_2021_5am_735","Davies_337_2021","Davies_2021_8","Ahya_337"
"Davies","Davies_2021",2021,8,"Davies_736",338,736,"+3C",0.37810492515564,"Davies_2021_5am_736","Davies_338_2021","Davies_2021_8","Ahya_338"
"Davies","Davies_2021",2021,8,"Davies_973",331,973,"+3C",0.481836408376694,"Davies_2021_5am_973","Davies_331_2021","Davies_2021_8","Ahya_331"
"Davies","Davies_2021",2021,8,"Davies_974",332,974,"+3C",0.503158211708069,"Davies_2021_5am_974","Davies_332_2021","Davies_2021_8","Ahya_332"
"Davies","Davies_2021",2021,8,"Davies_975",333,975,"+3C",0.485597908496857,"Davies_2021_5am_975","Davies_333_2021","Davies_2021_8","Ahya_333"
"Davies","Davies_2021",2021,8,"Davies_976",334,976,"+3C",0.393329381942749,"Davies_2021_5am_976","Davies_334_2021","Davies_2021_8","Ahya_334"
"Davies","Davies_2021",2021,8,"Davies_341",355,341,"+3C",0.719317018985748,"Davies_2021_5am_341","Davies_355_2021","Davies_2021_8","Ahya_355"
"Davies","Davies_2021",2021,8,"Davies_342",356,342,"+3C",0.556387066841125,"Davies_2021_5am_342","Davies_356_2021","Davies_2021_8","Ahya_356"
"Davies","Davies_2021",2021,8,"Davies_343",357,343,"+3C",0.508723497390747,"Davies_2021_5am_343","Davies_357_2021","Davies_2021_8","Ahya_357"
"Davies","Davies_2021",2021,8,"Davies_344",358,344,"+3C",0.410217612981796,"Davies_2021_5am_344","Davies_358_2021","Davies_2021_8","Ahya_358"
"Davies","Davies_2021",2021,8,"Davies_113",351,113,"+3C",0.66810005903244,"Davies_2021_5am_113","Davies_351_2021","Davies_2021_8","Ahya_351"
"Davies","Davies_2021",2021,8,"Davies_114",352,114,"+3C",0.609992742538452,"Davies_2021_5am_114","Davies_352_2021","Davies_2021_8","Ahya_352"
"Davies","Davies_2021",2021,8,"Davies_115",353,115,"+3C",0.623815417289734,"Davies_2021_5am_115","Davies_353_2021","Davies_2021_8","Ahya_353"
"Davies","Davies_2021",2021,8,"Davies_116",354,116,"+3C",0.597244799137115,"Davies_2021_5am_116","Davies_354_2021","Davies_2021_8","Ahya_354"
"Davies","Davies_2021",2021,8,"Davies_605",359,605,"+3C",0.650070130825043,"Davies_2021_5am_605","Davies_359_2021","Davies_2021_8","Ahya_359"
"Davies","Davies_2021",2021,8,"Davies_606",360,606,"+3C",0.551674544811249,"Davies_2021_5am_606","Davies_360_2021","Davies_2021_8","Ahya_360"
"Davies","Davies_2021",2021,8,"Davies_313",347,313,"+3C",0.554522454738617,"Davies_2021_5am_313","Davies_347_2021","Davies_2021_8","Ahya_347"
"Davies","Davies_2021",2021,8,"Davies_314",348,314,"+3C",0.554255783557892,"Davies_2021_5am_314","Davies_348_2021","Davies_2021_8","Ahya_348"
"Davies","Davies_2021",2021,8,"Davies_315",349,315,"+3C",0.411728084087372,"Davies_2021_5am_315","Davies_349_2021","Davies_2021_8","Ahya_349"
"Davies","Davies_2021",2021,8,"Davies_316",350,316,"+3C",0.59589695930481,"Davies_2021_5am_316","Davies_350_2021","Davies_2021_8","Ahya_350"
"Davies","Davies_2021",2021,9,"Davies_757",347,757,"MMM",0.616598546504974,"Davies_2021_5am_757","Davies_347_2021","Davies_2021_9","Ahya_347"
"Davies","Davies_2021",2021,9,"Davies_758",348,758,"MMM",0.556593298912048,"Davies_2021_5am_758","Davies_348_2021","Davies_2021_9","Ahya_348"
"Davies","Davies_2021",2021,9,"Davies_759",349,759,"MMM",0.636911988258362,"Davies_2021_5am_759","Davies_349_2021","Davies_2021_9","Ahya_349"
"Davies","Davies_2021",2021,9,"Davies_760",350,760,"MMM",0.625502407550812,"Davies_2021_5am_760","Davies_350_2021","Davies_2021_9","Ahya_350"
"Davies","Davies_2021",2021,9,"Davies_693",355,693,"MMM",0.683623015880585,"Davies_2021_5am_693","Davies_355_2021","Davies_2021_9","Ahya_355"
