"Site.name","Variable","Metric","Value","Depth","Source","Spat_res","Time_res","Period","Multi_level","Depth.adjusted"
"Fitzroy Reef","PIP","PIP_OM",0.001099158,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.04
"Fitzroy Reef","PIP","PIP_OM",0.001079641,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.49
"Fitzroy Reef","PIP","PIP_OM",0.001059569,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.01
"Fitzroy Reef","PIP","PIP_OM",0.001035885,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.01
"Fitzroy Reef","Secchi","Secchi_OM",13.15845,NA,"eReefs_GBR4_BGC","4km","daily","2010-2019","No",NA
"Fitzroy Reef","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",91.86126,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.24
"Fitzroy Reef","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",91.73009,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.29
"Fitzroy Reef","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",91.63229,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.04
"Fitzroy Reef","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",91.54059,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.49
"Fitzroy Reef","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",91.44179,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.01
"Fitzroy Reef","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",91.29985,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.01
"Fitzroy Reef","alk","alk_OM",2247.95,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.24
"Fitzroy Reef","alk","alk_OM",2247.942,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.29
"Fitzroy Reef","alk","alk_OM",2247.935,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.04
"Fitzroy Reef","alk","alk_OM",2247.929,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.49
"Fitzroy Reef","alk","alk_OM",2247.928,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.01
"Fitzroy Reef","alk","alk_OM",2247.927,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.01
"Heron","Chl_a","Chl_a_OM",0.6001013,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.29
"Heron","Chl_a","Chl_a_OM",0.5943356,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.34
"Heron","Chl_a","Chl_a_OM",0.5893663,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.09
"Heron","Chl_a","Chl_a_OM",0.5856973,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.54
"Heron","Chl_a","Chl_a_OM",0.5832834,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.04
"Heron","Chl_a","Chl_a_OM",0.5815115,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.96
"Heron","Kd_490","Kd_490_OM",0.06703023,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.29
"Heron","Kd_490","Kd_490_OM",0.06681683,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.34
"Heron","Kd_490","Kd_490_OM",0.06669396,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.09
"Heron","Kd_490","Kd_490_OM",0.06660128,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.54
"Heron","Kd_490","Kd_490_OM",0.06649343,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.04
"Heron","Kd_490","Kd_490_OM",0.06636682,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.96
"Heron","NO3","NO3_OM",0.415716,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.29
"Heron","NO3","NO3_OM",0.4297319,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.34
"Heron","NO3","NO3_OM",0.4271893,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.09
"Heron","NO3","NO3_OM",0.4258293,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.54
"Heron","NO3","NO3_OM",0.4256979,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.04
"Heron","NO3","NO3_OM",0.4258087,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.96
"Heron","Oxygen","Oxygen_OM",6953.299,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.29
"Heron","Oxygen","Oxygen_OM",6950.413,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.34
"Heron","Oxygen","Oxygen_OM",6951.673,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.09
"Heron","Oxygen","Oxygen_OM",6952.688,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.54
"Heron","Oxygen","Oxygen_OM",6953.27,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.04
"Heron","Oxygen","Oxygen_OM",6948.985,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.96
"Heron","PH","PH_OM",8.091065,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.29
"Heron","PH","PH_OM",8.091295,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.34
"Heron","PH","PH_OM",8.091378,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.09
"Heron","PH","PH_OM",8.091445,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.54
"Heron","PH","PH_OM",8.091513,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.04
"Heron","PH","PH_OM",8.091649,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.96
"Heron","PIP","PIP_OM",0.001924287,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.29
"Heron","PIP","PIP_OM",0.001862079,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.34
"Heron","PIP","PIP_OM",0.001832082,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.09
"Heron","PIP","PIP_OM",0.001809759,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.54
"Heron","PIP","PIP_OM",0.001774079,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.04
"Heron","PIP","PIP_OM",0.001732599,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.96
"Heron","Secchi","Secchi_OM",14.11956,NA,"eReefs_GBR4_BGC","4km","daily","2010-2019","No",NA
"Heron","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",93.50343,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.29
"Heron","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",93.31717,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.34
"Heron","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",93.20963,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.09
"Heron","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",93.11522,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.54
"Heron","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",93.02027,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.04
"Heron","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",92.9034,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.96
"Heron","alk","alk_OM",2245.974,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.29
"Heron","alk","alk_OM",2246.701,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.34
"Heron","alk","alk_OM",2246.702,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.09
"Heron","alk","alk_OM",2246.686,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.54
"Heron","alk","alk_OM",2246.672,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.04
"Heron","alk","alk_OM",2246.67,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.96
"Hicks","Chl_a","Chl_a_OM",0.2932231,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.39
"Hicks","Chl_a","Chl_a_OM",0.2774732,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.44
"Hicks","Chl_a","Chl_a_OM",0.2664308,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.19
"Hicks","Chl_a","Chl_a_OM",0.2594613,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.64
"Hicks","Chl_a","Chl_a_OM",0.2560965,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.14
"Hicks","Chl_a","Chl_a_OM",0.2540688,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.86
"Hicks","Kd_490","Kd_490_OM",0.04759939,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.39
"Hicks","Kd_490","Kd_490_OM",0.04689916,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.44
"Hicks","Kd_490","Kd_490_OM",0.04636531,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.19
"Hicks","Kd_490","Kd_490_OM",0.04591447,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.64
"Hicks","Kd_490","Kd_490_OM",0.04559727,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.14
"Hicks","Kd_490","Kd_490_OM",0.04539022,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.86
"Hicks","NO3","NO3_OM",0.4137414,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.39
"Hicks","NO3","NO3_OM",0.4152582,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.44
"Hicks","NO3","NO3_OM",0.4196321,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.19
"Hicks","NO3","NO3_OM",0.4244799,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.64
"Hicks","NO3","NO3_OM",0.427996,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.14
"Hicks","NO3","NO3_OM",0.4306473,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.86
"Hicks","Oxygen","Oxygen_OM",6787.96,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.39
"Hicks","Oxygen","Oxygen_OM",6784.146,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.44
"Hicks","Oxygen","Oxygen_OM",6781.195,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.19
"Hicks","Oxygen","Oxygen_OM",6779.13,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.64
"Hicks","Oxygen","Oxygen_OM",6777.715,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.14
"Hicks","Oxygen","Oxygen_OM",6768.881,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.86
"Hicks","PH","PH_OM",8.07136,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.39
"Hicks","PH","PH_OM",8.070784,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.44
"Hicks","PH","PH_OM",8.070175,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.19
"Hicks","PH","PH_OM",8.069362,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.64
"Hicks","PH","PH_OM",8.068216,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.14
"Hicks","PH","PH_OM",8.066744,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.86
"Hicks","PIP","PIP_OM",0.00026554,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.39
"Hicks","PIP","PIP_OM",0.0002549477,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.44
"Hicks","PIP","PIP_OM",0.0002440189,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.19
"Hicks","PIP","PIP_OM",0.0002301907,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.64
"Hicks","PIP","PIP_OM",0.0002175042,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.14
"Hicks","PIP","PIP_OM",0.0002069355,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.86
"Hicks","Secchi","Secchi_OM",23.29779,NA,"eReefs_GBR4_BGC","4km","daily","2010-2019","No",NA
"Hicks","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",52.17182,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.39
"Hicks","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",52.06905,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.44
"Hicks","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",52.00036,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.19
"Hicks","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",51.95098,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.64
"Hicks","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",51.92146,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.14
"Hicks","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",51.90585,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.86
"Hicks","alk","alk_OM",2250.029,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.39
"Hicks","alk","alk_OM",2249.978,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.44
"Hicks","alk","alk_OM",2249.954,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.19
"Hicks","alk","alk_OM",2249.956,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.64
"Hicks","alk","alk_OM",2249.964,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.14
"Hicks","alk","alk_OM",2249.969,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.86
"Hicks_2","Chl_a","Chl_a_OM",0.2852777,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"Hicks_2","Chl_a","Chl_a_OM",0.2706717,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"Hicks_2","Chl_a","Chl_a_OM",0.2600227,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"Hicks_2","Chl_a","Chl_a_OM",0.2532901,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"Hicks_2","Chl_a","Chl_a_OM",0.250049,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"Hicks_2","Chl_a","Chl_a_OM",0.2479945,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"Hicks_2","Kd_490","Kd_490_OM",0.04844359,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"Hicks_2","Kd_490","Kd_490_OM",0.04793706,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"Hicks_2","Kd_490","Kd_490_OM",0.04742327,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"Hicks_2","Kd_490","Kd_490_OM",0.04691283,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"Hicks_2","Kd_490","Kd_490_OM",0.0465444,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"Hicks_2","Kd_490","Kd_490_OM",0.04626436,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"Hicks_2","NO3","NO3_OM",0.3860272,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"Hicks_2","NO3","NO3_OM",0.3859669,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"Hicks_2","NO3","NO3_OM",0.3888908,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"Hicks_2","NO3","NO3_OM",0.3924422,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"Hicks_2","NO3","NO3_OM",0.3952527,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"Hicks_2","NO3","NO3_OM",0.3975796,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"Hicks_2","Oxygen","Oxygen_OM",6784.231,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"Hicks_2","Oxygen","Oxygen_OM",6780.635,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"Hicks_2","Oxygen","Oxygen_OM",6777.71,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"Hicks_2","Oxygen","Oxygen_OM",6775.627,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"Hicks_2","Oxygen","Oxygen_OM",6774.172,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"Hicks_2","Oxygen","Oxygen_OM",6765.466,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"Hicks_2","PH","PH_OM",8.070888,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"Hicks_2","PH","PH_OM",8.070356,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"Hicks_2","PH","PH_OM",8.069781,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"Hicks_2","PH","PH_OM",8.069004,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"Hicks_2","PH","PH_OM",8.067893,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"Hicks_2","PH","PH_OM",8.06643,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"Hicks_2","PIP","PIP_OM",0.0003115202,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"Hicks_2","PIP","PIP_OM",0.0003004281,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"Hicks_2","PIP","PIP_OM",0.000289247,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"Hicks_2","PIP","PIP_OM",0.000275271,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"Hicks_2","PIP","PIP_OM",0.0002618349,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"Hicks_2","PIP","PIP_OM",0.0002500957,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"Hicks_2","Secchi","Secchi_OM",23.06542,NA,"eReefs_GBR4_BGC","4km","daily","2010-2019","No",NA
"Hicks_2","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",52.29688,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"Hicks_2","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",52.2028,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"Hicks_2","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",52.13702,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"Hicks_2","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",52.09164,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"Hicks_2","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",52.06457,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"Hicks_2","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",52.04947,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"Hicks_2","alk","alk_OM",2249.44,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.35
"Hicks_2","alk","alk_OM",2249.409,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.4
"Hicks_2","alk","alk_OM",2249.392,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",4.15
"Hicks_2","alk","alk_OM",2249.394,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.6
"Hicks_2","alk","alk_OM",2249.402,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",0.1
"Hicks_2","alk","alk_OM",2249.409,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.9
"Kelso","Chl_a","Chl_a_OM",0.3233049,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.17
"Kelso","Chl_a","Chl_a_OM",0.2913012,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.22
"Kelso","Chl_a","Chl_a_OM",0.2713937,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.97
"Kelso","Chl_a","Chl_a_OM",0.2599927,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.42
"Kelso","Chl_a","Chl_a_OM",0.254765,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.08
"Kelso","Chl_a","Chl_a_OM",0.2522749,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.08
"Kelso","Kd_490","Kd_490_OM",0.05108587,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.17
"Kelso","Kd_490","Kd_490_OM",0.05000747,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.22
"Kelso","Kd_490","Kd_490_OM",0.04916995,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.97
"Kelso","Kd_490","Kd_490_OM",0.04852487,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.42
"Kelso","Kd_490","Kd_490_OM",0.04807793,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.08
"Kelso","Kd_490","Kd_490_OM",0.04785299,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.08
"Kelso","NO3","NO3_OM",0.331623,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.17
"Kelso","NO3","NO3_OM",0.2877031,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.22
"Kelso","NO3","NO3_OM",0.2710111,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.97
"Kelso","NO3","NO3_OM",0.2659475,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.42
"Kelso","NO3","NO3_OM",0.2668134,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.08
"Kelso","NO3","NO3_OM",0.2690108,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.08
"Kelso","Oxygen","Oxygen_OM",6787.818,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.17
"Kelso","Oxygen","Oxygen_OM",6782.667,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.22
"Kelso","Oxygen","Oxygen_OM",6779.432,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.97
"Kelso","Oxygen","Oxygen_OM",6777.904,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.42
"Kelso","Oxygen","Oxygen_OM",6777.088,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.08
"Kelso","Oxygen","Oxygen_OM",6774.593,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.08
"Kelso","PH","PH_OM",8.075612,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.17
"Kelso","PH","PH_OM",8.074482,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.22
"Kelso","PH","PH_OM",8.073551,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.97
"Kelso","PH","PH_OM",8.072307,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.42
"Kelso","PH","PH_OM",8.070747,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.08
"Kelso","PH","PH_OM",8.069847,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.08
"Kelso","PIP","PIP_OM",0.0008327103,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.17
"Kelso","PIP","PIP_OM",0.0007499654,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.22
"Kelso","PIP","PIP_OM",0.0006819266,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.97
"Kelso","PIP","PIP_OM",0.0006096536,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.42
"Kelso","PIP","PIP_OM",0.0005489156,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.08
"Kelso","PIP","PIP_OM",0.0005091383,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.08
"Kelso","Secchi","Secchi_OM",20.83288,NA,"eReefs_GBR4_BGC","4km","daily","2010-2019","No",NA
"Kelso","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",62.15272,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.17
"Kelso","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",61.78481,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.22
"Kelso","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",61.5703,-5.55,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",3.97
"Kelso","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",61.44039,-3,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",1.42
"Kelso","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",61.3716,-1.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-0.08
"Kelso","TOTAL_NITROGEN","TOTAL_NITROGEN_OM",61.34404,-0.5,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",-1.08
"Kelso","alk","alk_OM",2248.185,-12.75,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",11.17
"Kelso","alk","alk_OM",2248.04,-8.8,"eReefs_GBR4_BGC","4km","daily","2010-2019","Yes",7.22
